# traj_x; traj_y
-157.61309; -6.67173
-156.61196; -6.63108
-155.61073; -6.59043
-154.60941; -6.54977
-153.60805; -6.50911
-152.60667; -6.46845
-151.60528; -6.42778
-150.60392; -6.38711
-149.60261; -6.34643
-148.60137; -6.30575
-147.60021; -6.26507
-146.59916; -6.22438
-145.59824; -6.18364
-144.59746; -6.14277
-143.59687; -6.10183
-142.59643; -6.06088
-141.59615; -6.01992
-140.59600; -5.97897
-139.59599; -5.93803
-138.59610; -5.89709
-137.59634; -5.85615
-136.59671; -5.81522
-135.59719; -5.77429
-134.59779; -5.73337
-133.59851; -5.69245
-132.59936; -5.65153
-131.60031; -5.61063
-130.60139; -5.56972
-129.60258; -5.52882
-128.60388; -5.48792
-127.60528; -5.44703
-126.60679; -5.40614
-125.60838; -5.36525
-124.61005; -5.32437
-123.61179; -5.28348
-122.61358; -5.24259
-121.61540; -5.20170
-120.61722; -5.16081
-119.61902; -5.11991
-118.62077; -5.07901
-117.62243; -5.03812
-116.62395; -4.99726
-115.62529; -4.95653
-114.62640; -4.91586
-113.62728; -4.87519
-112.62790; -4.83451
-111.62827; -4.79383
-110.62839; -4.75314
-109.62826; -4.71243
-108.62789; -4.67173
-107.62729; -4.63101
-106.62646; -4.59029
-105.62542; -4.54956
-104.62418; -4.50883
-103.62278; -4.46810
-102.62122; -4.42737
-101.61953; -4.38663
-100.61774; -4.34589
-99.61586; -4.30515
-98.61393; -4.26441
-97.61198; -4.22367
-96.61003; -4.18294
-95.60811; -4.14220
-94.60626; -4.10147
-93.60450; -4.06074
-92.60287; -4.02001
-91.60139; -3.97929
-90.60011; -3.93857
-89.59904; -3.89786
-88.59821; -3.85715
-87.59767; -3.81649
-86.59742; -3.77601
-85.59806; -3.73592
-84.60043; -3.69609
-83.60479; -3.65635
-82.61133; -3.61669
-81.62021; -3.57711
-80.63156; -3.53761
-79.64541; -3.49822
-78.66176; -3.45893
-77.68049; -3.41977
-76.70142; -3.38074
-75.72425; -3.34182
-74.74856; -3.30303
-73.77383; -3.26435
-72.79937; -3.22566
-71.82449; -3.18660
-70.84662; -3.14641
-69.86334; -3.10532
-68.87446; -3.06376
-67.88013; -3.02185
-66.88068; -2.97958
-65.87660; -2.93697
-64.86850; -2.89405
-63.85713; -2.85085
-62.84329; -2.80746
-61.82785; -2.76393
-60.81174; -2.72036
