# traj_x; traj_y
-314.20316; 60.10172
-313.48401; 60.78826
-312.72953; 61.43454
-311.94076; 62.03794
-311.11927; 62.59638
-310.26689; 63.10793
-309.38561; 63.57086
-308.47759; 63.98360
-307.54511; 64.34474
-306.59051; 64.65307
-305.61623; 64.90753
-304.62472; 65.10723
-303.61846; 65.25148
-302.59991; 65.33992
-301.57201; 65.37272
-300.54138; 65.34934
-299.51712; 65.26948
-298.50842; 65.13432
-297.52443; 64.94656
-296.57386; 64.71046
-295.66453; 64.43178
-294.80277; 64.11764
-293.99269; 63.77597
-293.23540; 63.41469
-292.52835; 63.04051
-291.86481; 62.65747
-291.23491; 62.26413
-290.62517; 61.85348
-290.02305; 61.41284
-289.41051; 60.91281
-288.77340; 60.32571
-288.11925; 59.64838
-287.46430; 58.88913
-286.82285; 58.06106
-286.18608; 57.18774
-285.55553; 56.28794
-284.95062; 55.37588
-284.38111; 54.46714
-283.84974; 53.56476
-283.35571; 52.66589
-282.89725; 51.76854
-282.47194; 50.87021
-282.07545; 49.96863
-281.70256; 49.06120
-281.34855; 48.14555
-281.00975; 47.22293
-280.68305; 46.29618
-280.36547; 45.36771
-280.05416; 44.43974
-279.74636; 43.51422
-279.43938; 42.59283
-279.13062; 41.67700
-278.81752; 40.76787
-278.49756; 39.86622
-278.16819; 38.97248
-277.82678; 38.08667
-277.47038; 37.20830
-277.09563; 36.33719
-276.69611; 35.47080
-276.26669; 34.60510
-275.80616; 33.73998
-275.31384; 32.87793
-274.78940; 32.02220
-274.23326; 31.17639
-273.64663; 30.34405
-273.03126; 29.52845
-272.38934; 28.73234
-271.72328; 27.95792
-271.03556; 27.20679
-270.32852; 26.47988
-269.60426; 25.77756
-268.86443; 25.09944
-268.11085; 24.44447
-267.34299; 23.80867
-266.55720; 23.18877
-265.75212; 22.58471
-264.92831; 21.99679
-264.08702; 21.42512
-263.23014; 20.86993
-262.36006; 20.33146
-261.47958; 19.80989
-260.59186; 19.30522
-259.70022; 18.81719
-258.80797; 18.34528
-257.91825; 17.88859
-257.03364; 17.44599
-256.15603; 17.01661
-255.28398; 16.59830
-254.41420; 16.18608
-253.54545; 15.77615
-252.67715; 15.36595
-251.80839; 14.95344
-250.93829; 14.53738
-250.06611; 14.11694
-249.19132; 13.69161
-248.31357; 13.26115
-247.43271; 12.82560
-246.54874; 12.38522
-245.66179; 11.94051
-244.77208; 11.49214
-243.88000; 11.04097
-242.98580; 10.58768
-242.09169; 10.13357
-241.19973; 9.68111
-240.30961; 9.23136
-239.42094; 8.78401
-238.53354; 8.33850
-237.64707; 7.89443
-236.76093; 7.45190
-235.87444; 7.01102
-234.98710; 6.57131
-234.09842; 6.13184
-233.20787; 5.69151
-232.31479; 5.24907
-231.41832; 4.80314
-230.51744; 4.35272
-229.61013; 3.89714
-228.69681; 3.43512
-227.78043; 2.96672
-226.86427; 2.49336
-225.95168; 2.01709
-225.04602; 1.54026
-224.15045; 1.06550
-223.26734; 0.59592
-222.40031; 0.13574
-221.55485; -0.31157
-220.73310; -0.74396
-219.93337; -1.16055
-219.15049; -1.56226
-218.37439; -1.95333
-217.59298; -2.34121
-216.77782; -2.74896
-215.90227; -3.18981
-214.96882; -3.65245
-213.99364; -4.12071
-212.99934; -4.57776
-212.01210; -5.00697
-211.05742; -5.39433
-210.15517; -5.72758
-209.30077; -6.00795
-208.46953; -6.25692
-207.64498; -6.48665
-206.81657; -6.70103
-205.97645; -6.90158
-205.12075; -7.08824
-204.24842; -7.26036
-203.36121; -7.41708
-202.45890; -7.55749
-201.53960; -7.68087
-200.60247; -7.78657
-199.64783; -7.87399
-198.67686; -7.94275
-197.69138; -7.99270
-196.69366; -8.02409
-195.68619; -8.03753
-194.67160; -8.03402
-193.65245; -8.01488
-192.63118; -7.98169
-191.61002; -7.93627
-190.59090; -7.88064
-189.57529; -7.81737
-188.56428; -7.74954
-187.55774; -7.67834
-186.55480; -7.60463
-185.55463; -7.53000
-184.55651; -7.45634
-183.55983; -7.38548
-182.56415; -7.31860
-181.56914; -7.25621
-180.57456; -7.19859
-179.58017; -7.14578
-178.58580; -7.09763
-177.59127; -7.05384
-176.59643; -7.01392
-175.60113; -6.97718
-174.60530; -6.94273
-173.60895; -6.90979
-172.61216; -6.87747
-171.61496; -6.84473
-170.61739; -6.81064
-169.61946; -6.77498
-168.62119; -6.73805
-167.62256; -6.70028
-166.62359; -6.66224
-165.62430; -6.62431
-164.62469; -6.58655
-163.62480; -6.54885
-162.62466; -6.51116
-161.62430; -6.47346
-160.62373; -6.43575
-159.62300; -6.39804
-158.62212; -6.36032
-157.62112; -6.32260
-156.62004; -6.28488
-155.61890; -6.24716
-154.61772; -6.20944
-153.61653; -6.17171
-152.61536; -6.13398
-151.61422; -6.09625
-150.61315; -6.05851
-149.61217; -6.02078
-148.61129; -5.98304
-147.61053; -5.94531
-146.60991; -5.90756
-145.60944; -5.86976
-144.60913; -5.83184
-143.60893; -5.79384
-142.60883; -5.75583
-141.60881; -5.71782
-140.60888; -5.67981
-139.60903; -5.64180
-138.60924; -5.60379
-137.60953; -5.56578
-136.60988; -5.52778
-135.61031; -5.48978
-134.61080; -5.45179
-133.61137; -5.41379
-132.61200; -5.37580
-131.61271; -5.33782
-130.61350; -5.29984
-129.61435; -5.26186
-128.61527; -5.22388
-127.61626; -5.18590
-126.61731; -5.14793
-125.61841; -5.10996
-124.61956; -5.07199
-123.62074; -5.03401
-122.62194; -4.99604
-121.62314; -4.95806
-120.62431; -4.92008
-119.62543; -4.88210
-118.62648; -4.84411
-117.62741; -4.80612
-116.62818; -4.76818
-115.62878; -4.73036
-114.62919; -4.69260
-113.62942; -4.65485
-112.62944; -4.61710
-111.62925; -4.57934
-110.62885; -4.54157
-109.62825; -4.50380
-108.62744; -4.46602
-107.62644; -4.42824
-106.62526; -4.39045
-105.62390; -4.35267
-104.62239; -4.31488
-103.62074; -4.27709
-102.61897; -4.23930
-101.61710; -4.20151
-100.61515; -4.16372
-99.61316; -4.12593
-98.61114; -4.08815
-97.60913; -4.05037
-96.60714; -4.01259
-95.60522; -3.97481
-94.60338; -3.93704
-93.60166; -3.89927
-92.60009; -3.86151
-91.59869; -3.82375
-90.59750; -3.78599
-89.59655; -3.74821
-88.59586; -3.71042
-87.59548; -3.67271
-86.59539; -3.63546
-85.59628; -3.59930
-84.59902; -3.56414
-83.60386; -3.52929
-82.61097; -3.49399
-81.62052; -3.45739
-80.63263; -3.41855
-79.64742; -3.37641
-78.66498; -3.32986
-77.68538; -3.27835
-76.70858; -3.22212
-75.73448; -3.16156
-74.76286; -3.09720
-73.79336; -3.02966
-72.82546; -2.95959
-71.85857; -2.88745
-70.88982; -2.81335
-69.91618; -2.73847
-68.93717; -2.66379
-67.95280; -2.58932
-66.96325; -2.51482
-65.96892; -2.44000
-64.97029; -2.36471
-63.96796; -2.28901
-62.96256; -2.21299
-61.95482; -2.13675
-60.94549; -2.06037
-59.93533; -1.98397
-58.92512; -1.90765
-57.91553; -1.83166
-56.90732; -1.75631
-55.90094; -1.68146
-54.89653; -1.60690
-53.89416; -1.53258
-52.89386; -1.45848
-51.89561; -1.38458
-50.89938; -1.31087
-49.90507; -1.23731
-48.91256; -1.16387
-47.92166; -1.09053
-46.93215; -1.01724
-45.94375; -0.94398
-44.95612; -0.87071
-43.96888; -0.79746
-42.98157; -0.72445
-41.99328; -0.65200
-41.00327; -0.57974
-40.01134; -0.50744
-39.01741; -0.43503
-38.02150; -0.36255
-37.02373; -0.29003
-36.02430; -0.21754
-35.02347; -0.14510
-34.02156; -0.07280
-33.01893; -0.00076
-32.01597; 0.07081
-31.01307; 0.14163
-30.01064; 0.21185
-29.00905; 0.28221
-28.00832; 0.35380
-27.00817; 0.42723
-26.00850; 0.50307
-25.00924; 0.58142
-24.01032; 0.66182
-23.01166; 0.74365
-22.01319; 0.82617
-21.01482; 0.90850
-20.01647; 0.98965
-19.01805; 1.06850
-18.01948; 1.14385
-17.02067; 1.21441
-16.02154; 1.27877
-15.02203; 1.33547
-14.02207; 1.38296
-13.02161; 1.41962
-12.02061; 1.44377
-11.01907; 1.45367
-10.01699; 1.44752
-9.01442; 1.42346
-8.01140; 1.37957
-7.00813; 1.31447
-6.00441; 1.22759
-5.00166; 1.11870
-3.99581; 0.98770
-3.00106; 0.83297
-1.97469; 0.64249
-1.03837; 0.41843
-0.05869; 0.32277
