# traj_x; traj_y
-278.44239; -32.20361
-279.43040; -32.34763
-280.41801; -32.49162
-281.40520; -32.63558
-282.39197; -32.77951
-283.37831; -32.92339
-284.36422; -33.06717
-285.34972; -33.21072
-286.33487; -33.35361
-287.32007; -33.49334
-288.30562; -33.62770
-289.29118; -33.75870
-290.27645; -33.88825
-291.26176; -34.01404
-292.24738; -34.13375
-293.23296; -34.24986
-294.21812; -34.36504
-295.20288; -34.47925
-296.18730; -34.59219
-297.17133; -34.70445
-298.15493; -34.81664
-299.13813; -34.92895
-300.12096; -35.04147
-301.10349; -35.15421
-302.08578; -35.26711
-303.06792; -35.38000
-304.05000; -35.49241
-305.03221; -35.60304
-306.01507; -35.70530
-306.99898; -35.79209
-307.98409; -35.85841
-308.97031; -35.90091
-309.95688; -35.92883
-310.94319; -35.95201
-311.92917; -35.97328
-312.91480; -35.99425
-313.90018; -36.01538
-314.88542; -36.03691
-315.87064; -36.05876
-316.85596; -36.08061
-317.84152; -36.10180
-318.82742; -36.12040
-319.81359; -36.12535
-320.79965; -36.10672
-321.78568; -36.07280
-322.77235; -36.02746
-323.75999; -35.96624
-324.74905; -35.89306
-325.74013; -35.81330
-326.73403; -35.73157
-327.73119; -35.65173
-328.73348; -35.57552
-329.73519; -35.50523
-330.71801; -35.43600
-331.67088; -35.35704
-332.58930; -35.24971
-333.46705; -35.10022
-334.29846; -34.89544
-335.07577; -34.62343
-335.80465; -34.28078
-336.49582; -33.86474
-337.14241; -33.38218
-337.73511; -32.84961
-338.26298; -32.27567
-338.71349; -31.66857
-339.08518; -31.04149
-339.37890; -30.40571
-339.60248; -29.75108
-339.76481; -29.04243
-339.86607; -28.26464
-339.90038; -27.42484
-339.85883; -26.53575
-339.73849; -25.61509
-339.54463; -24.68009
-339.29008; -23.74533
-338.99088; -22.81574
-338.66523; -21.88578
-338.33608; -20.94550
-338.03150; -19.98194
-337.75127; -18.99731
-337.47659; -18.00588
-337.20601; -17.01390
-336.94181; -16.02587
-336.68353; -15.04401
-336.42813; -14.06817
-336.17413; -13.09739
-335.92092; -12.13038
-335.66815; -11.16596
-335.41541; -10.20306
-335.16234; -9.24102
-334.90903; -8.27974
-334.65569; -7.31904
-334.40236; -6.35864
-334.14901; -5.39837
-333.89562; -4.43807
-333.64215; -3.47761
-333.38859; -2.51688
-333.13492; -1.55581
-332.88113; -0.59432
-332.62721; 0.36764
-332.37315; 1.33009
-332.11896; 2.29303
-331.86456; 3.25651
-331.60990; 4.22018
-331.35519; 5.18343
-331.10061; 6.14605
-330.84619; 7.10810
-330.59195; 8.06953
-330.33789; 9.03035
-330.08401; 9.99056
-329.83030; 10.95016
-329.57676; 11.90916
-329.32338; 12.86759
-329.07014; 13.82547
-328.81703; 14.78284
-328.56403; 15.73976
-328.31113; 16.69627
-328.05829; 17.65246
-327.80553; 18.60840
-327.55285; 19.56419
-327.30033; 20.51996
-327.04867; 21.47596
-326.79843; 22.43244
-326.54895; 23.38937
-326.29952; 24.34676
-326.04999; 25.30475
-325.80024; 26.26352
-325.55020; 27.22324
-325.29982; 28.18413
-325.04905; 29.14642
-324.79785; 30.11034
-324.54617; 31.07617
-324.29411; 32.04415
-324.04196; 33.01493
-323.78956; 33.98911
-323.53658; 34.96639
-323.28302; 35.94614
-323.02900; 36.92775
-322.77467; 37.91051
-322.52022; 38.89372
-322.26586; 39.87664
-322.01187; 40.85858
-321.75861; 41.83887
-321.50653; 42.81693
-321.25612; 43.79226
-321.00783; 44.76453
-320.76210; 45.73337
-320.51953; 46.69927
-320.28162; 47.65903
-320.04754; 48.60316
-319.81363; 49.52506
-319.57624; 50.42202
-319.30885; 51.28549
-318.98164; 52.10286
-318.58763; 52.86314
-318.12987; 53.57164
-317.62471; 54.25622
-317.08910; 54.93683
