# path_x; path_y
-265.24965; 26.13786
-264.48261; 25.45179
-263.72106; 24.77019
-262.96464; 24.09314
-262.21366; 23.42101
-261.46838; 22.75412
-260.72905; 22.09286
-259.99562; 21.43780
-259.26643; 20.79110
-258.53433; 20.16105
-257.80505; 19.54129
-257.07577; 18.93473
-256.34058; 18.34795
-255.60558; 17.77290
-254.85488; 17.22312
-254.08768; 16.68899
-253.29645; 16.18055
-252.48701; 15.69056
-251.66517; 15.20964
-250.81262; 14.77213
-249.94968; 14.34327
-249.07668; 13.92263
-248.19862; 13.50037
-247.31602; 13.07533
-246.42881; 12.64807
-245.53731; 12.21867
-244.64193; 11.78732
-243.74326; 11.35428
-242.84168; 10.91959
-241.93993; 10.48412
-241.04111; 10.04946
-240.14538; 9.61605
-239.25225; 9.18380
-238.36142; 8.75256
-237.47249; 8.32215
-236.58502; 7.89236
-235.69848; 7.46294
-234.81226; 7.03362
-233.92565; 6.60411
-233.03783; 6.17408
-232.14787; 5.74319
-231.25462; 5.31110
-230.35701; 4.87776
-229.45189; 4.44290
-228.53769; 4.00579
-227.61688; 3.56668
-226.69263; 3.12646
-225.76812; 2.68618
-224.84652; 2.24691
-223.93073; 1.80974
-223.02315; 1.37593
-222.12627; 0.94712
-221.24346; 0.52467
-220.37612; 0.10928
-219.52248; -0.29918
-218.67727; -0.70243
-217.83103; -1.10512
-216.97159; -1.51608
-216.08208; -1.95202
-215.15556; -2.41887
-214.20271; -2.90714
-213.24192; -3.40291
-212.29468; -3.89004
-211.38243; -4.35241
-210.52342; -4.77707
-209.73000; -5.15258
-208.98372; -5.48796
-208.24532; -5.80727
-207.49542; -6.11739
-206.72072; -6.40571
-205.91222; -6.64964
-205.07122; -6.83300
-204.20506; -6.95193
-203.32555; -7.03320
-202.43346; -7.04582
-201.53258; -7.03843
-200.62085; -7.00742
-199.69681; -6.96592
-198.75879; -6.92083
-197.80528; -6.88004
-196.83575; -6.84561
-195.85131; -6.81296
-194.85376; -6.77937
-193.84509; -6.74471
-192.82749; -6.70927
-191.80328; -6.67327
-190.77486; -6.63699
-189.74414; -6.60087
-188.71520; -6.56598
-187.69138; -6.53233
-186.67245; -6.49934
-185.65769; -6.46676
-184.64652; -6.43450
-183.63840; -6.40247
-182.63284; -6.37062
-181.62940; -6.33889
-180.62768; -6.30726
-179.62734; -6.27568
-178.62806; -6.24413
-177.62957; -6.21260
-176.63161; -6.18107
-175.63397; -6.14950
