# delta; F_drive; F_brake; gamma_y
-0.02448; 144.29282; -0.00001; -114.21133
0.03998; 89.45820; -0.00001; -62.73529
0.06008; 89.08897; -0.00001; -56.71898
0.00025; 105.61657; -0.00001; -77.35666
0.02374; 87.34012; -0.00001; -50.48110
0.03517; 85.43950; -0.00001; -43.43597
0.01581; 88.48727; -0.00001; -48.80774
0.02536; 84.70370; -0.00001; -38.36059
0.01425; 85.81072; -0.00001; -39.45493
0.01675; 83.99616; -0.00001; -32.79908
0.01956; 83.32900; -0.00001; -29.17291
0.00366; 84.96350; -0.00001; -31.59111
0.02170; 82.24218; -0.00001; -19.89483
0.02917; 82.87099; -0.00001; -20.97786
0.00021; 85.68177; -0.00001; -31.56676
-0.00705; 84.29089; -0.00001; -23.34078
0.00329; 81.70775; -0.00001; -12.32686
0.00851; 81.54429; -0.00001; -9.89655
-0.00256; 82.21372; -0.00001; -12.98103
-0.00531; 81.93918; -0.00001; -8.91965
-0.00524; 81.62910; -0.00001; -4.82590
-0.00421; 81.46937; -0.00001; -1.90668
-0.00283; 81.40497; -0.00001; -0.09923
-0.00150; 81.38702; -0.00001; 0.79778
-0.00061; 81.38425; -0.00001; 1.01367
-0.00005; 81.38339; -0.00001; 0.90224
0.00022; 81.38219; -0.00001; 0.65866
0.00031; 81.38098; -0.00001; 0.40053
0.00028; 81.38018; -0.00001; 0.18998
0.00020; 81.37980; -0.00001; 0.04951
0.00012; 81.37969; -0.00001; -0.02635
0.00006; 81.37966; -0.00001; -0.05538
0.00001; 81.37966; -0.00001; -0.05627
-0.00001; 81.37966; -0.00001; -0.04386
-0.00002; 81.37965; -0.00001; -0.02795
-0.00002; 81.37965; -0.00001; -0.01394
-0.00001; 81.37965; -0.00001; -0.00413
0.00000; 81.37964; -0.00001; 0.00104
0.00001; 81.37965; -0.00001; 0.00185
0.00002; 81.37965; -0.00001; -0.00119
0.00003; 81.37965; -0.00001; -0.00753
0.00003; 81.37965; -0.00001; -0.01624
0.00002; 81.37965; -0.00001; -0.02542
-0.00002; 81.37965; -0.00001; -0.03141
-0.00011; 81.37969; -0.00001; -0.02812
-0.00023; 81.37979; -0.00001; -0.00697
-0.00039; 81.37999; -0.00001; 0.04213
-0.00054; 81.38023; -0.00001; 0.12792
-0.00060; 81.38033; -0.00001; 0.25194
-0.00046; 81.38023; -0.00001; 0.40104
0.00014; 81.38137; -0.00001; 0.54956
0.00208; 81.40000; -0.00001; 0.74499
0.01117; 81.80960; -0.00001; 1.81388
0.03676; 85.47557; -0.00001; 3.28456
0.04108; 84.88721; -0.00001; -9.13953
0.02490; 83.43404; -0.00001; -23.05153
0.11107; 111.62864; -0.00001; -0.70663
0.13118; 114.66462; -0.00001; -31.63606
0.06932; 103.32206; -0.00001; -79.27807
0.06248; 98.82224; -0.00001; -76.30410
0.08476; 96.54986; -0.00001; -67.19819
0.08718; 99.29912; -0.00001; -74.65534
0.04334; 107.80483; -0.00001; -93.21986
0.07870; 95.40664; -0.00001; -70.86212
0.11757; 104.05357; -0.00001; -66.42021
0.11024; 108.51009; -0.00001; -87.90454
0.14660; 118.83481; -0.00001; -86.02720
0.17824; 135.98756; -0.00001; -96.79715
0.17913; 145.40157; -0.00001; -122.04981
0.26180; 191.05491; -0.00000; -109.34228
0.26180; 204.42767; -0.00000; -151.37326
0.26177; 221.37830; -0.00000; -177.20072
0.21235; 245.78795; -0.00000; -213.08330
0.18915; 251.65086; -0.00000; -220.88994
0.04108; 355.63584; -0.00000; -251.71806
-0.10884; 446.49482; -0.00000; -247.54052
-0.07605; 359.01702; -0.00000; -227.42318
0.08347; 173.67977; -0.00000; -178.02321
-0.01985; 241.15674; -0.00000; -191.84220
0.07968; 132.11915; -0.00001; -141.51310
0.06369; 136.00348; -0.00001; -140.02061
0.07047; 123.24446; -0.00001; -126.50612
0.05110; 125.07128; -0.00001; -123.66602
0.04580; 116.05676; -0.00001; -111.48510
0.02574; 115.09499; -0.00001; -104.14174
0.01950; 105.59230; -0.00001; -88.80301
0.00437; 102.52313; -0.00001; -77.48480
-0.03654; 112.30741; -0.00001; -70.71993
-0.03669; 96.71445; -0.00001; -42.54652
-0.02969; 87.20800; -0.00001; -20.24335
-0.02134; 83.22287; -0.00001; -5.94545
-0.01307; 81.87200; -0.00001; 2.06154
-0.00664; 81.57162; -0.00001; 5.32701
-0.00224; 81.52270; -0.00001; 5.78295
0.00026; 81.48985; -0.00001; 4.79778
0.00137; 81.44750; -0.00001; 3.34366
0.00161; 81.41304; -0.00001; 1.98151
0.00143; 81.39322; -0.00001; 0.94251
0.00102; 81.38369; -0.00001; 0.23618
0.00058; 81.38062; -0.00001; -0.14788
0.00025; 81.38007; -0.00001; -0.27784
0.00008; 81.37995; -0.00001; -0.26556
0.00006; 81.37978; -0.00001; -0.19512
0.00021; 81.37971; -0.00001; -0.12301
0.00080; 81.38124; -0.00001; -0.04946
0.00445; 81.44187; -0.00001; 0.38951
0.00552; 81.44477; -0.00001; -1.12068
0.00230; 81.41723; -0.00001; -3.24156
0.00148; 81.40782; -0.00001; -3.00371
0.00039; 81.40754; -0.00001; -2.75481
-0.00071; 81.40824; -0.00001; -2.27371
-0.00102; 81.39590; -0.00001; -1.44419
-0.00097; 81.38672; -0.00001; -0.73491
-0.00073; 81.38191; -0.00001; -0.23051
-0.00044; 81.38022; -0.00001; 0.05863
-0.00022; 81.37985; -0.00001; 0.17623
-0.00006; 81.37980; -0.00001; 0.19027
0.00002; 81.37977; -0.00001; 0.15391
0.00006; 81.37972; -0.00001; 0.10220
0.00006; 81.37968; -0.00001; 0.05491
0.00005; 81.37966; -0.00001; 0.02024
0.00003; 81.37965; -0.00001; -0.00080
0.00002; 81.37965; -0.00001; -0.01074
0.00001; 81.37965; -0.00001; -0.01315
-0.00000; 81.37965; -0.00001; -0.01131
-0.00000; 81.37964; -0.00001; -0.00771
-0.00000; 81.37964; -0.00001; -0.00394
0.00000; 81.37964; -0.00001; -0.00102
0.00001; 81.37964; -0.00001; 0.00032
0.00002; 81.37965; -0.00001; -0.00060
0.00003; 81.37965; -0.00001; -0.00450
