# traj_x; traj_y
-66.61993; 68.03076
-66.09767; 67.17950
-65.57545; 66.32835
-65.05329; 65.47726
-64.53117; 64.62622
-64.00909; 63.77521
-63.48703; 62.92423
-62.96497; 62.07324
-62.44292; 61.22224
-61.92085; 60.37121
-61.39876; 59.52013
-60.87663; 58.66899
-60.35445; 57.81778
-59.83221; 56.96648
-59.30991; 56.11508
-58.78752; 55.26356
-58.26504; 54.41190
-57.74246; 53.56010
-57.21976; 52.70813
-56.69694; 51.85599
-56.17398; 51.00366
-55.65088; 50.15112
-55.12762; 49.29836
-54.60419; 48.44537
-54.08058; 47.59212
-53.55678; 46.73862
-53.03278; 45.88483
-52.50856; 45.03075
-51.98413; 44.17636
-51.45946; 43.32164
-50.93454; 42.46658
-50.40938; 41.61117
-49.88395; 40.75537
-49.35825; 39.89918
-48.83227; 39.04258
-48.30600; 38.18554
-47.77943; 37.32805
-47.25253; 36.47013
-46.72514; 35.61174
-46.19725; 34.75352
-45.66975; 33.89685
-45.14345; 33.04249
-44.61865; 32.19074
-44.09563; 31.34202
-43.57465; 30.49662
-43.05602; 29.65473
-42.54033; 28.81624
-42.02989; 27.97988
-41.52880; 27.14333
-41.04186; 26.30401
-40.57101; 25.46118
-40.11566; 24.61552
-39.67725; 23.76648
-39.25911; 22.91263
-38.86333; 22.05331
-38.48665; 21.19022
-38.13008; 20.32288
-37.79612; 19.45013
-37.48571; 18.57174
-37.19870; 17.68648
-36.93297; 16.79255
-36.69044; 15.88893
-36.47008; 14.97664
-36.26828; 14.05691
-36.08716; 13.12972
-35.93055; 12.19507
-35.79271; 11.25449
-35.67709; 10.30813
-35.59211; 9.35618
-35.53161; 8.40028
-35.48933; 7.44149
-35.46600; 6.48037
-35.46850; 5.51771
-35.50091; 4.55480
-35.55801; 3.59268
-35.63561; 2.63202
-35.73822; 1.67419
-35.86893; 0.72064
-36.02342; -0.22750
-36.20038; -1.16850
-36.40279; -2.10075
-36.62877; -3.02385
-36.87734; -3.93734
-37.14911; -4.84045
-37.44344; -5.73278
-37.75851; -6.61442
-38.09588; -7.48455
-38.45396; -8.34344
-38.83140; -9.19156
-39.22790; -10.02917
-39.64097; -10.85781
-40.07309; -11.67688
-40.52582; -12.48610
-40.99663; -13.28766
-41.48490; -14.08311
-41.99335; -14.87205
-42.52227; -15.65564
-43.07298; -16.43455
-43.64803; -17.20780
-44.24963; -17.97036
-44.87899; -18.71478
-45.53779; -19.43247
-46.22598; -20.11555
