# inner_x; inner_y
-68.80865; -11.34631
-67.67009; -10.98668
-66.52276; -10.65950
-65.39359; -10.32270
-64.29458; -9.94554
-63.21574; -9.58491
-62.16555; -9.20128
-61.14000; -8.83598
-60.14262; -8.48169
-59.17726; -8.05243
-58.23548; -7.62180
-57.32817; -7.22631
-56.47264; -6.76230
-55.67008; -6.28024
-54.92885; -5.83988
-54.12951; -5.73364
-53.21625; -5.58011
-52.23448; -5.41546
-51.25944; -5.23187
-50.28538; -5.04221
-49.30722; -4.84915
-48.32832; -4.64914
-47.34830; -4.44358
-46.36484; -4.24814
-45.38027; -4.05187
-44.39417; -3.85882
-43.40626; -3.67199
-42.41815; -3.48369
-41.43034; -3.29426
-40.44039; -3.11160
-39.44924; -2.92619
-38.45536; -2.74733
-37.45945; -2.56800
-36.46323; -2.40066
-35.47205; -2.23543
-34.48289; -2.07403
-33.49390; -1.91457
-32.50436; -1.76168
-31.51647; -1.60198
-30.52721; -1.45254
-29.53975; -1.29494
-28.55423; -1.12813
-27.56813; -0.96624
-26.58450; -0.79170
-25.60117; -0.61675
-24.61737; -0.44545
-23.63582; -0.26225
-22.65303; -0.08669
-21.66941; 0.08366
-20.68491; 0.24879
-19.70029; 0.41312
-18.71862; 0.59431
-17.73480; 0.76357
-16.74584; 0.90397
-15.76314; 1.08042
-14.78175; 1.26485
-13.80144; 1.45603
-12.82099; 1.64703
-11.84425; 1.85961
-10.86631; 2.06591
-9.88623; 2.26081
-8.90521; 2.45064
-7.92127; 2.62721
-6.93816; 2.80367
-5.94933; 2.97811
-4.97290; 3.14329
-3.93511; 3.34010
-3.09588; 3.47265
-1.87424; 3.67304
-4.49715; -1.30189
