# delta; F_drive; F_brake; gamma_y
0.13604; 155.01605; -0.00001; -92.94886
-0.01992; 219.16353; -0.00000; -112.77117
-0.17238; 276.03841; -0.00000; -115.21477
-0.13452; 256.24733; -0.00000; -113.92908
-0.14066; 252.79307; -0.00000; -112.65909
-0.15365; 251.37030; -0.00000; -111.22240
-0.16327; 247.93739; -0.00000; -109.46222
-0.17298; 243.68040; -0.00000; -107.31029
-0.18370; 238.72080; -0.00000; -104.61926
-0.19607; 233.04686; -0.00000; -101.20144
-0.21054; 226.71698; -0.00000; -96.85979
-0.22741; 219.96258; -0.00000; -91.42232
-0.24683; 213.21693; -0.00000; -84.75792
-0.26179; 204.30870; -0.00000; -76.72767
-0.26180; 189.68676; -0.00000; -67.10956
-0.26180; 175.86295; -0.00000; -55.99681
-0.26180; 163.51845; -0.00001; -43.45604
-0.26180; 153.17914; -0.00001; -29.52289
-0.26180; 145.15906; -0.00001; -14.09847
-0.26180; 139.69402; -0.00001; 2.96700
-0.26180; 137.25068; -0.00001; 21.36535
-0.26180; 138.57944; -0.00001; 39.80325
-0.26180; 144.06954; -0.00001; 56.57250
-0.26180; 153.17618; -0.00001; 70.70037
-0.23276; 167.49777; -0.00000; 89.77894
-0.08696; 228.88178; -0.00000; 117.86143
0.06190; 292.52684; -0.00000; 124.39864
0.07380; 297.39821; -0.00000; 124.55779
0.07712; 298.25021; -0.00000; 124.52748
0.08001; 298.26940; -0.00000; 124.39789
0.08309; 297.61121; -0.00000; 124.16185
0.08662; 296.31423; -0.00000; 123.81058
0.09071; 294.40743; -0.00000; 123.33876
0.09541; 291.93829; -0.00000; 122.74420
0.10070; 288.96967; -0.00000; 122.02591
0.10654; 285.56898; -0.00000; 121.18223
0.11292; 281.79894; -0.00000; 120.20927
0.11980; 277.70919; -0.00000; 119.09805
0.12721; 273.32506; -0.00000; 117.82944
0.13521; 268.63946; -0.00000; 116.36963
0.14394; 263.61649; -0.00000; 114.66791
0.15357; 258.20722; -0.00000; 112.65690
0.16428; 252.37301; -0.00000; 110.25461
0.17628; 246.10514; -0.00000; 107.36310
0.18975; 239.43768; -0.00000; 103.86581
0.20491; 232.46399; -0.00000; 99.62927
0.22193; 225.36021; -0.00000; 94.51093
0.24100; 218.40822; -0.00000; 88.37323
0.26143; 211.68000; -0.00000; 81.09424
0.26178; 197.20054; -0.00000; 72.37710
0.26179; 183.05950; -0.00000; 62.17644
0.26178; 169.93823; -0.00000; 50.40534
0.26177; 158.37554; -0.00001; 36.95951
0.17333; 112.20972; -0.00001; 7.84309
-0.00971; 104.78961; -0.00001; -53.15428
-0.08241; 122.66353; -0.00001; -59.27759
-0.03683; 97.19043; -0.00001; -39.83842
-0.03100; 91.02043; -0.00001; -30.75677
-0.02428; 86.70910; -0.00001; -22.65726
-0.01882; 84.20951; -0.00001; -16.28457
-0.01434; 82.81776; -0.00001; -11.40764
-0.01069; 82.07578; -0.00001; -7.77063
-0.00778; 81.69896; -0.00001; -5.12929
-0.00552; 81.51793; -0.00001; -3.26647
-0.00386; 81.43643; -0.00001; -1.99694
-0.00269; 81.40183; -0.00001; -1.15605
-0.00184; 81.38764; -0.00001; -0.60260
-0.00167; 81.38450; -0.00001; -0.35026
-0.00562; 81.43306; -0.00001; -1.11037
-0.00565; 81.41688; -0.00001; -0.30170
-0.00732; 81.43524; -0.00001; 0.02107
-0.00520; 81.40991; -0.00001; 1.43038
0.00145; 81.48259; -0.00001; 3.47927
0.00229; 81.46633; -0.00001; 3.02936
0.00211; 81.43287; -0.00001; 2.31720
0.00177; 81.40939; -0.00001; 1.69736
0.00141; 81.39540; -0.00001; 1.20847
0.00110; 81.38755; -0.00001; 0.83462
0.00081; 81.38333; -0.00001; 0.55467
0.00058; 81.38123; -0.00001; 0.35254
0.00040; 81.38028; -0.00001; 0.21373
0.00027; 81.37988; -0.00001; 0.12229
0.00017; 81.37972; -0.00001; 0.06404
0.00011; 81.37967; -0.00001; 0.02837
0.00006; 81.37965; -0.00001; 0.00775
0.00004; 81.37965; -0.00001; -0.00308
0.00002; 81.37965; -0.00001; -0.00773
0.00002; 81.37965; -0.00001; -0.00870
0.00002; 81.37965; -0.00001; -0.00767
0.00003; 81.37965; -0.00001; -0.00580
0.00005; 81.37965; -0.00001; -0.00382
0.00008; 81.37965; -0.00001; -0.00230
0.00013; 81.37966; -0.00001; -0.00195
0.00019; 81.37968; -0.00001; -0.00358
0.00027; 81.37972; -0.00001; -0.00813
0.00037; 81.37978; -0.00001; -0.01705
0.00050; 81.37988; -0.00001; -0.03246
0.00065; 81.38004; -0.00001; -0.05724
0.00081; 81.38025; -0.00001; -0.09525
0.00096; 81.38049; -0.00001; -0.15206
0.00105; 81.38074; -0.00001; -0.23202
0.00103; 81.38096; -0.00001; -0.34410
0.00068; 81.38146; -0.00001; -0.51745
-0.00081; 81.38770; -0.00001; -0.89706
-0.00742; 81.50620; -0.00001; -2.25885
-0.10329; 99.67400; -0.00001; -23.57902
-0.26170; 157.41581; -0.00001; -37.84395
-0.26176; 150.20055; -0.00001; -27.92726
-0.26177; 144.84165; -0.00001; -16.66530
