# outer_x; outer_y
-65.89444; -19.33113
-65.06444; -19.07745
-64.25351; -18.85099
-63.46700; -18.60149
-62.70096; -18.29481
-61.93412; -17.98773
-61.16492; -17.64218
-60.37836; -17.30179
-59.56667; -16.96216
-58.72789; -16.54055
-57.85236; -16.11316
-56.92293; -15.71664
-55.93782; -15.24546
-54.90616; -14.74584
-53.82653; -14.26810
-52.71011; -14.11429
-51.68421; -13.94090
-50.71316; -13.77821
-49.73746; -13.59450
-48.75797; -13.40386
-47.77910; -13.21066
-46.79948; -13.01052
-45.81954; -12.80498
-44.83639; -12.60959
-43.85227; -12.41341
-42.86666; -12.22044
-41.87927; -12.03371
-40.89184; -11.84553
-39.90431; -11.65615
-38.91667; -11.47391
-37.93191; -11.28966
-36.94860; -11.11272
-35.96854; -10.93622
-34.98585; -10.77128
-33.99896; -10.60681
-33.00997; -10.44544
-32.02118; -10.28601
-31.03159; -10.13312
-30.04364; -9.97341
-29.05428; -9.82395
-28.06672; -9.66633
-27.08114; -9.49951
-26.09500; -9.33761
-25.11136; -9.16307
-24.12802; -8.98812
-23.14422; -8.81682
-22.16268; -8.63363
-21.17991; -8.45807
-20.19629; -8.28772
-19.21179; -8.12259
-18.22714; -7.95825
-17.24541; -7.77705
-16.26148; -7.60776
-15.27232; -7.46733
-14.28930; -7.29083
-13.30743; -7.10632
-12.32642; -6.91501
-11.34499; -6.72383
-10.36690; -6.51102
-9.38717; -6.30440
-8.40486; -6.10911
-7.42093; -5.91877
-6.43433; -5.74172
-5.44600; -5.56433
-4.46123; -5.39061
-3.46074; -5.22112
-2.52692; -5.04244
-1.38462; -4.85331
-0.62495; -4.73465
3.77525; 0.65193
