# delta; F_drive; F_brake; gamma_y
0.00015; 81.38038; -0.00001; 0.34414
0.00013; 81.37992; -0.00001; 0.19388
0.00003; 81.37967; -0.00001; 0.08388
-0.00013; 81.37967; -0.00001; 0.03073
-0.00030; 81.37984; -0.00001; 0.03789
-0.00044; 81.38004; -0.00001; 0.10173
-0.00048; 81.38007; -0.00001; 0.21160
-0.00026; 81.38004; -0.00001; 0.35017
0.00069; 81.38369; -0.00001; 0.53550
0.00530; 81.48551; -0.00001; 1.16870
0.01220; 81.80447; -0.00001; 0.52195
0.01254; 81.69493; -0.00001; -3.66955
0.01511; 81.80879; -0.00001; -5.91688
0.09693; 109.33477; -0.00001; 10.92386
0.10921; 105.83103; -0.00001; -22.32158
0.02747; 99.88003; -0.00001; -69.36711
0.01444; 92.66197; -0.00001; -56.80615
0.01796; 86.52329; -0.00001; -43.46921
0.00227; 87.65817; -0.00001; -41.13108
0.00112; 84.73059; -0.00001; -30.86618
0.03913; 83.63503; -0.00001; -15.26565
0.04616; 84.95742; -0.00001; -24.57512
0.00277; 89.15460; -0.00001; -42.75602
-0.01191; 87.71334; -0.00001; -33.11007
-0.01519; 84.69006; -0.00001; -20.38747
-0.01361; 82.72917; -0.00001; -10.10744
-0.01030; 81.82880; -0.00001; -3.21204
-0.00627; 81.49309; -0.00001; 0.86634
-0.00279; 81.42157; -0.00001; 2.56928
0.00028; 81.42671; -0.00001; 2.84105
0.00409; 81.49163; -0.00001; 2.41320
0.01714; 82.41528; -0.00001; 2.90829
0.04691; 87.73776; -0.00001; 2.37448
0.04396; 85.19678; -0.00001; -15.10370
0.00934; 85.37496; -0.00001; -31.52579
-0.00474; 84.93944; -0.00001; -26.29961
-0.00955; 83.45154; -0.00001; -17.44860
-0.00967; 82.30289; -0.00001; -9.58039
-0.00774; 81.70578; -0.00001; -3.94155
-0.00539; 81.47693; -0.00001; -0.52598
-0.00298; 81.40637; -0.00001; 1.28040
-0.00134; 81.39460; -0.00001; 1.78796
-0.00033; 81.39150; -0.00001; 1.67105
0.00021; 81.38799; -0.00001; 1.29282
0.00046; 81.38473; -0.00001; 0.87356
0.00059; 81.38272; -0.00001; 0.51280
0.00077; 81.38215; -0.00001; 0.23463
0.00120; 81.38373; -0.00001; 0.02915
0.00298; 81.40402; -0.00001; 0.00475
0.01518; 82.10639; -0.00001; 1.45679
0.01864; 82.12418; -0.00001; -3.67248
0.00452; 81.90316; -0.00001; -11.52937
-0.00125; 81.87740; -0.00001; -9.98046
-0.00348; 81.68724; -0.00001; -6.78642
-0.00386; 81.52771; -0.00001; -3.80836
-0.00346; 81.44140; -0.00001; -1.59489
-0.00262; 81.40087; -0.00001; -0.09744
-0.00159; 81.38662; -0.00001; 0.76650
-0.00054; 81.38482; -0.00001; 1.09875
0.00078; 81.39074; -0.00001; 1.11356
0.00302; 81.41942; -0.00001; 0.92691
0.01000; 81.69868; -0.00001; 1.08490
0.05841; 92.48807; -0.00001; 8.19189
0.07169; 92.59234; -0.00001; -11.43884
0.02427; 87.77053; -0.00001; -41.62105
0.03551; 84.64267; -0.00001; -31.99536
0.03829; 84.90082; -0.00001; -33.42988
0.00071; 90.02179; -0.00001; -45.06695
-0.00425; 86.04902; -0.00001; -32.60163
0.03548; 83.20683; -0.00001; -13.38202
0.05227; 86.01394; -0.00001; -19.56208
0.01684; 86.75794; -0.00001; -40.06482
0.05276; 85.84985; -0.00001; -24.44628
0.06484; 88.65779; -0.00001; -33.02015
0.00638; 95.46713; -0.00001; -58.58886
-0.01183; 92.41948; -0.00001; -46.25355
-0.00584; 84.80974; -0.00001; -27.94562
0.04356; 84.92481; -0.00001; -8.53263
0.06275; 88.49986; -0.00001; -18.91404
0.01476; 89.04793; -0.00001; -45.77968
-0.00201; 88.12641; -0.00001; -39.27869
0.02293; 82.31609; -0.00001; -21.39335
0.03314; 83.18916; -0.00001; -22.06019
0.00146; 86.37549; -0.00001; -34.66081
-0.00396; 84.36620; -0.00001; -25.64602
0.01882; 81.80128; -0.00001; -12.27266
0.06947; 92.64508; -0.00001; -4.71692
0.06376; 88.90240; -0.00001; -29.33217
0.01736; 91.08535; -0.00001; -51.56067
0.03649; 84.83009; -0.00001; -35.69728
0.04625; 85.60889; -0.00001; -35.63298
0.03336; 86.73131; -0.00001; -43.96755
0.03050; 86.13410; -0.00001; -42.54647
0.00073; 90.53647; -0.00001; -47.46228
0.02960; 82.98560; -0.00001; -27.27303
0.06490; 88.39384; -0.00001; -22.74709
0.03766; 87.58353; -0.00001; -45.44320
-0.00414; 94.54741; -0.00001; -53.66987
-0.01385; 89.55060; -0.00001; -38.44204
-0.00550; 83.46284; -0.00001; -21.83565
0.06054; 90.75409; -0.00001; -0.06531
0.10604; 105.95604; -0.00001; -11.43485
0.05307; 92.68397; -0.00001; -56.25813
0.01356; 96.59007; -0.00001; -63.74195
0.03943; 85.69471; -0.00001; -42.04652
0.05496; 86.90605; -0.00001; -40.32199
0.01912; 91.62027; -0.00001; -56.22308
0.00312; 90.60896; -0.00001; -49.61934
-0.00035; 86.70789; -0.00001; -37.78192
0.09198; 100.60485; -0.00001; -5.55568
0.11835; 107.60056; -0.00001; -30.65219
0.01826; 110.49096; -0.00001; -85.74887
-0.01042; 105.06363; -0.00001; -71.25120
-0.01082; 92.12535; -0.00001; -48.15560
0.01856; 82.32112; -0.00001; -25.84472
0.04104; 83.75524; -0.00001; -21.95465
0.07884; 92.59317; -0.00001; -21.59320
0.09237; 96.44555; -0.00001; -38.83531
0.02473; 101.09480; -0.00001; -74.17720
0.06613; 89.42655; -0.00001; -48.21789
0.07874; 92.91429; -0.00001; -53.81608
-0.00320; 113.26119; -0.00001; -85.15948
-0.01445; 100.03727; -0.00001; -62.11739
0.03788; 83.12814; -0.00001; -29.19535
0.06044; 86.98047; -0.00001; -31.55866
0.03072; 88.89144; -0.00001; -50.85376
0.02757; 87.07403; -0.00001; -46.23331
0.04419; 85.47515; -0.00001; -38.47048
0.05223; 86.88946; -0.00001; -41.12388
0.00212; 95.70592; -0.00001; -58.76823
0.01157; 85.79536; -0.00001; -39.57606
0.06408; 88.04509; -0.00001; -20.53061
0.06697; 89.21734; -0.00001; -37.08059
0.00860; 97.15812; -0.00001; -63.78890
0.00316; 90.05989; -0.00001; -48.86077
0.09150; 98.04342; -0.00001; -11.39067
0.13479; 115.95004; -0.00001; -25.57861
0.26172; 215.38365; -0.00000; -11.07011
0.25491; 193.83120; -0.00000; -78.58489
0.26081; 199.92975; -0.00000; -121.32483
0.19876; 201.56572; -0.00000; -177.63311
0.04220; 288.64542; -0.00000; -225.17135
0.05138; 221.44058; -0.00000; -196.99036
0.15128; 141.45245; -0.00001; -145.23041
0.15106; 150.81438; -0.00001; -153.74744
0.15031; 156.31147; -0.00001; -158.88675
0.15951; 157.87663; -0.00001; -158.91324
0.10354; 184.06495; -0.00000; -181.51524
-0.05682; 292.34024; -0.00000; -204.59624
0.07669; 136.39705; -0.00001; -143.93006
0.05400; 141.03406; -0.00001; -142.79066
0.01283; 151.11633; -0.00001; -140.19288
0.01984; 123.07361; -0.00001; -114.70401
-0.00177; 120.58964; -0.00001; -102.61511
0.00369; 102.29448; -0.00001; -78.75291
-0.04200; 116.74783; -0.00001; -74.73366
-0.02813; 93.25038; -0.00001; -41.26787
0.02220; 81.66464; -0.00001; -13.10671
0.04334; 84.27930; -0.00001; -16.61545
0.00283; 86.98334; -0.00001; -36.72711
-0.00884; 85.81244; -0.00001; -28.32660
-0.00412; 82.58159; -0.00001; -16.25897
-0.00035; 81.72534; -0.00001; -10.42984
-0.00566; 81.98645; -0.00001; -9.31608
-0.00580; 81.67513; -0.00001; -5.17060
-0.00465; 81.48604; -0.00001; -1.99813
-0.00309; 81.40933; -0.00001; -0.02950
-0.00166; 81.38870; -0.00001; 0.92376
-0.00069; 81.38541; -0.00001; 1.14726
-0.00010; 81.38428; -0.00001; 1.02500
0.00022; 81.38292; -0.00001; 0.76770
0.00039; 81.38173; -0.00001; 0.49580
0.00051; 81.38112; -0.00001; 0.26297
0.00074; 81.38142; -0.00001; 0.08482
0.00170; 81.38775; -0.00001; 0.02789
0.00859; 81.61321; -0.00001; 0.84397
0.01041; 81.61165; -0.00001; -2.08366
0.00256; 81.54322; -0.00001; -6.45341
-0.00064; 81.53436; -0.00001; -5.59404
-0.00186; 81.47466; -0.00001; -3.82168
-0.00207; 81.42533; -0.00001; -2.17772
-0.00183; 81.39833; -0.00001; -0.95291
-0.00132; 81.38542; -0.00001; -0.12169
-0.00076; 81.38131; -0.00001; 0.32931
-0.00027; 81.38071; -0.00001; 0.48460
0.00021; 81.38121; -0.00001; 0.46578
0.00079; 81.38301; -0.00001; 0.34751
0.00226; 81.39624; -0.00001; 0.26356
0.01078; 81.75205; -0.00001; 1.14119
0.01671; 82.03694; -0.00001; -1.80986
0.00889; 81.66059; -0.00001; -8.44641
0.00071; 81.82181; -0.00001; -10.01214
-0.00252; 81.70539; -0.00001; -7.50342
-0.00340; 81.55012; -0.00001; -4.60325
-0.00314; 81.45044; -0.00001; -2.26871
-0.00244; 81.40395; -0.00001; -0.68752
-0.00137; 81.38505; -0.00001; 0.29367
-0.00035; 81.38218; -0.00001; 0.67454
0.00074; 81.38571; -0.00001; 0.68935
0.00308; 81.41544; -0.00001; 0.64029
0.01586; 82.20747; -0.00001; 1.94998
0.01952; 82.21122; -0.00001; -3.52554
0.00490; 81.92751; -0.00001; -11.80624
-0.00098; 81.89480; -0.00001; -10.27960
-0.00301; 81.68236; -0.00001; -7.02790
-0.00252; 81.48854; -0.00001; -3.96058
0.00275; 81.38752; -0.00001; -1.19064
0.00513; 81.42385; -0.00001; -1.71421
0.00059; 81.44560; -0.00001; -4.04181
-0.00094; 81.43691; -0.00001; -3.21314
-0.00138; 81.41102; -0.00001; -2.02797
-0.00134; 81.39347; -0.00001; -1.04467
-0.00105; 81.38441; -0.00001; -0.34580
-0.00068; 81.38096; -0.00001; 0.07264
-0.00039; 81.38016; -0.00001; 0.25394
-0.00021; 81.37999; -0.00001; 0.29518
-0.00011; 81.37990; -0.00001; 0.27255
-0.00003; 81.37984; -0.00001; 0.23298
0.00008; 81.37987; -0.00001; 0.19618
0.00030; 81.38018; -0.00001; 0.15874
0.00079; 81.38174; -0.00001; 0.11171
0.00255; 81.39919; -0.00001; 0.16911
0.01364; 81.97962; -0.00001; 1.50640
0.01958; 82.25706; -0.00001; -2.55950
0.00859; 81.78768; -0.00001; -10.54858
0.00105; 81.90407; -0.00001; -11.13764
0.00019; 81.62649; -0.00001; -7.97565
0.01237; 81.65104; -0.00001; -3.22361
0.01782; 81.95404; -0.00001; -5.84291
0.01087; 81.82401; -0.00001; -11.70977
0.01339; 81.78157; -0.00001; -10.94750
0.00723; 81.91880; -0.00001; -13.48739
0.00053; 82.07651; -0.00001; -13.17558
0.00857; 81.50848; -0.00001; -7.67258
0.01818; 81.92915; -0.00001; -6.71173
0.05504; 88.74359; -0.00001; -2.94472
0.06600; 89.82196; -0.00001; -18.66418
0.01509; 89.49909; -0.00001; -46.00744
0.00336; 86.92261; -0.00001; -37.69294
0.00490; 83.68836; -0.00001; -27.10406
0.03353; 82.99767; -0.00001; -15.20003
0.08269; 95.74770; -0.00001; -11.86290
0.06032; 89.45753; -0.00001; -42.28466
0.00475; 97.29701; -0.00001; -61.45931
-0.01153; 92.73280; -0.00001; -47.33869
-0.00361; 84.60595; -0.00001; -28.53052
0.10209; 109.25470; -0.00001; 5.36227
0.13043; 115.07018; -0.00001; -25.44554
0.02889; 109.31019; -0.00001; -85.80209
-0.01391; 110.71695; -0.00001; -77.60322
-0.00946; 92.58893; -0.00001; -50.03835
0.07332; 91.17397; -0.00001; -14.64409
0.10384; 100.62476; -0.00001; -30.59795
0.02047; 103.92781; -0.00001; -77.70652
0.02064; 92.10500; -0.00001; -59.45894
0.10765; 101.69432; -0.00001; -27.41262
0.12247; 107.17183; -0.00001; -53.30820
0.06155; 108.73425; -0.00001; -93.04939
0.08695; 99.65760; -0.00001; -76.94205
0.06437; 103.56273; -0.00001; -88.91508
0.06418; 100.16745; -0.00001; -84.12770
0.06707; 98.39472; -0.00001; -80.77229
-0.04140; 148.12090; -0.00001; -111.16178
-0.04259; 116.24245; -0.00001; -74.48123
-0.02341; 91.38441; -0.00001; -40.58390
0.13124; 130.16463; -0.00001; 18.31492
0.15621; 129.45679; -0.00001; -25.02318
0.04286; 116.68105; -0.00001; -99.39588
0.10253; 100.04504; -0.00001; -63.78226
0.13121; 110.84894; -0.00001; -69.85943
0.12182; 114.37698; -0.00001; -93.49213
0.20245; 148.52386; -0.00001; -77.31805
0.12377; 146.97696; -0.00001; -141.93294
-0.03837; 240.16033; -0.00000; -182.07816
0.10017; 109.33982; -0.00001; -105.93844
0.25789; 190.41751; -0.00000; -53.77726
0.26180; 192.57972; -0.00000; -113.17641
0.26180; 205.49408; -0.00000; -151.51598
0.26180; 221.16483; -0.00000; -175.88187
0.26180; 236.08112; -0.00000; -192.78112
0.26180; 249.88278; -0.00000; -205.46451
0.18122; 300.11830; -0.00000; -243.23911
0.05484; 385.21222; -0.00000; -262.67379
0.20228; 231.18586; -0.00000; -212.84302
0.05341; 346.48385; -0.00000; -251.31906
0.05957; 298.72861; -0.00000; -236.26179
0.00754; 309.60820; -0.00000; -230.50152
0.08437; 204.55377; -0.00000; -197.37177
0.08763; 185.26991; -0.00000; -185.30966
-0.07424; 305.19377; -0.00000; -205.40906
0.02887; 164.56202; -0.00001; -158.85919
0.06611; 124.19688; -0.00001; -130.02814
0.11707; 111.11439; -0.00001; -108.47534
-0.04193; 208.05264; -0.00000; -161.69555
0.00937; 124.20538; -0.00001; -112.18322
0.02855; 101.01978; -0.00001; -86.75220
0.01790; 100.08160; -0.00001; -79.67277
0.01495; 94.76081; -0.00001; -67.69672
0.01101; 91.27132; -0.00001; -57.58733
0.02217; 85.77658; -0.00001; -44.67829
0.04761; 84.97169; -0.00001; -35.46852
0.05974; 87.60774; -0.00001; -40.08047
0.00056; 98.51732; -0.00001; -63.62516
-0.00846; 91.54209; -0.00001; -46.97342
0.03360; 82.72021; -0.00001; -21.91853
0.06028; 87.28329; -0.00001; -23.05315
0.09368; 97.07831; -0.00001; -29.42608
0.10305; 100.39954; -0.00001; -49.64353
0.00855; 116.43812; -0.00001; -91.87394
-0.01442; 106.41885; -0.00001; -72.20170
0.02667; 83.96087; -0.00001; -38.29483
0.04598; 84.79948; -0.00001; -34.49340
0.04007; 86.28245; -0.00001; -42.97207
0.04307; 86.52764; -0.00001; -43.39495
-0.00124; 94.84108; -0.00001; -56.10708
-0.01906; 92.72646; -0.00001; -43.54395
-0.02122; 87.07513; -0.00001; -26.33272
-0.01812; 83.64297; -0.00001; -12.86781
-0.01338; 82.12222; -0.00001; -4.00987
-0.00823; 81.57598; -0.00001; 1.11671
-0.00425; 81.45401; -0.00001; 3.21586
-0.00150; 81.43379; -0.00001; 3.55531
0.00009; 81.42161; -0.00001; 2.97791
0.00082; 81.40597; -0.00001; 2.09028
0.00102; 81.39300; -0.00001; 1.24367
0.00091; 81.38502; -0.00001; 0.57849
0.00065; 81.38121; -0.00001; 0.12838
0.00037; 81.38004; -0.00001; -0.10858
0.00016; 81.37983; -0.00001; -0.19069
0.00003; 81.37980; -0.00001; -0.18433
-0.00005; 81.37976; -0.00001; -0.13823
-0.00008; 81.37972; -0.00001; -0.08290
-0.00009; 81.37968; -0.00001; -0.03380
-0.00008; 81.37966; -0.00001; 0.00365
-0.00005; 81.37965; -0.00001; 0.02899
0.00000; 81.37965; -0.00001; 0.04254
0.00009; 81.37968; -0.00001; 0.04259
0.00021; 81.37978; -0.00001; 0.02424
0.00037; 81.37998; -0.00001; -0.02023
0.00053; 81.38024; -0.00001; -0.09928
0.00063; 81.38041; -0.00001; -0.21752
0.00057; 81.38033; -0.00001; -0.36788
0.00019; 81.38060; -0.00001; -0.52468
-0.00077; 81.38497; -0.00001; -0.64171
-0.00339; 81.42339; -0.00001; -0.79411
-0.01490; 82.11031; -0.00001; -2.10479
-0.02545; 82.99947; -0.00001; 1.16208
-0.07307; 95.85615; -0.00001; -2.45420
-0.09562; 100.53179; -0.00001; 17.02302
-0.04344; 92.05860; -0.00001; 54.76683
-0.03701; 89.12948; -0.00001; 51.06457
-0.03315; 87.66660; -0.00001; 48.17743
-0.01162; 89.78226; -0.00001; 50.05042
-0.00798; 86.51217; -0.00001; 40.25160
-0.00495; 84.80375; -0.00001; 32.83931
-0.00679; 83.15847; -0.00001; 25.65385
0.00766; 84.64037; -0.00001; 24.84239
0.00461; 82.45117; -0.00001; 14.97757
-0.03102; 83.59482; -0.00001; 2.47321
-0.04763; 85.89310; -0.00001; 10.36688
-0.03163; 84.14355; -0.00001; 27.14288
-0.04153; 84.63859; -0.00001; 26.40477
-0.02666; 85.11490; -0.00001; 35.55008
-0.01023; 85.96820; -0.00001; 37.01384
-0.07220; 91.33981; -0.00001; 14.68241
-0.09809; 98.93917; -0.00001; 29.51660
-0.05522; 94.65991; -0.00001; 63.60994
-0.04721; 92.68759; -0.00001; 62.68720
-0.06407; 90.57485; -0.00001; 54.76617
-0.07986; 93.37827; -0.00001; 55.89796
-0.05651; 96.24669; -0.00001; 72.24773
-0.10976; 100.81258; -0.00001; 54.17037
-0.10341; 103.78299; -0.00001; 76.39045
-0.03230; 120.46754; -0.00001; 107.27522
-0.11676; 102.56934; -0.00001; 63.21398
-0.15740; 121.90587; -0.00001; 71.80955
-0.15905; 128.96291; -0.00001; 99.88971
-0.16612; 137.41622; -0.00001; 116.05914
-0.04636; 183.97342; -0.00000; 169.01366
-0.09272; 126.83442; -0.00001; 129.00477
-0.12118; 119.12583; -0.00001; 115.60183
-0.13466; 124.24444; -0.00001; 118.24881
-0.14001; 130.55813; -0.00001; 125.61447
-0.10803; 141.66222; -0.00001; 143.83756
-0.14704; 131.03490; -0.00001; 125.83285
-0.17662; 141.49731; -0.00001; 126.41270
-0.18345; 153.94395; -0.00001; 141.48194
-0.19555; 164.96389; -0.00001; 150.94265
-0.06249; 237.11385; -0.00000; 206.35331
-0.17911; 151.92595; -0.00001; 147.68416
-0.02671; 247.39903; -0.00000; 205.98522
0.05289; 273.07354; -0.00000; 197.81323
-0.10073; 121.41783; -0.00001; 129.74468
-0.17915; 130.28061; -0.00001; 105.61242
-0.19892; 150.62828; -0.00001; 126.32914
-0.22519; 171.99504; -0.00000; 140.07305
-0.18787; 188.69011; -0.00000; 177.53316
-0.21584; 188.70150; -0.00000; 171.31997
-0.19104; 205.57344; -0.00000; 192.66145
-0.24963; 203.10769; -0.00000; 172.72052
-0.26179; 223.82688; -0.00000; 186.92657
-0.23258; 248.98066; -0.00000; 214.66262
-0.09178; 352.21308; -0.00000; 257.66454
0.05023; 444.40595; -0.00000; 260.87325
0.07337; 414.44189; -0.00000; 247.07978
0.09681; 387.26182; -0.00000; 231.82552
0.15446; 393.39561; -0.00000; 215.58199
0.19479; 382.15428; -0.00000; 195.22590
0.23754; 373.48938; -0.00000; 171.03502
0.26168; 348.49890; -0.00000; 141.70679
0.26168; 302.65230; -0.00000; 104.59433
0.07351; 98.91191; -0.00001; 7.39891
0.03802; 85.90021; -0.00001; -17.75529
0.01568; 83.99692; -0.00001; -23.62064
0.00182; 83.46894; -0.00001; -21.16875
-0.00479; 82.74871; -0.00001; -15.27952
-0.00664; 82.06466; -0.00001; -9.18370
-0.00599; 81.64523; -0.00001; -4.40411
-0.00455; 81.46586; -0.00001; -1.31259
-0.00275; 81.40105; -0.00001; 0.48318
-0.00135; 81.38821; -0.00001; 1.18164
-0.00041; 81.38645; -0.00001; 1.26508
0.00019; 81.38547; -0.00001; 1.05681
0.00058; 81.38443; -0.00001; 0.74827
0.00119; 81.38660; -0.00001; 0.49521
0.00496; 81.46513; -0.00001; 0.87724
0.00573; 81.45306; -0.00001; -0.87083
0.00159; 81.42323; -0.00001; -3.36316
-0.00013; 81.42211; -0.00001; -3.03613
-0.00085; 81.40749; -0.00001; -2.17652
-0.00105; 81.39427; -0.00001; -1.33006
-0.00096; 81.38590; -0.00001; -0.65359
-0.00071; 81.38160; -0.00001; -0.17757
-0.00042; 81.38016; -0.00001; 0.08793
-0.00020; 81.37986; -0.00001; 0.19074
-0.00006; 81.37982; -0.00001; 0.19699
0.00002; 81.37978; -0.00001; 0.15686
0.00006; 81.37972; -0.00001; 0.10359
0.00006; 81.37968; -0.00001; 0.05589
0.00005; 81.37966; -0.00001; 0.02136
0.00003; 81.37965; -0.00001; 0.00066
0.00002; 81.37965; -0.00001; -0.00904
0.00001; 81.37965; -0.00001; -0.01150
0.00000; 81.37964; -0.00001; -0.01009
-0.00000; 81.37964; -0.00001; -0.00722
-0.00000; 81.37964; -0.00001; -0.00432
-0.00000; 81.37964; -0.00001; -0.00205
-0.00000; 81.37964; -0.00001; -0.00054
-0.00000; 81.37964; -0.00001; 0.00034
-0.00000; 81.37964; -0.00001; 0.00082
-0.00000; 81.37964; -0.00001; 0.00110
-0.00000; 81.37964; -0.00001; 0.00131
0.00000; 81.37964; -0.00001; 0.00142
0.00000; 81.37964; -0.00001; 0.00127
0.00001; 81.37964; -0.00001; 0.00056
0.00001; 81.37964; -0.00001; -0.00112
0.00002; 81.37965; -0.00001; -0.00419
0.00002; 81.37965; -0.00001; -0.00884
0.00002; 81.37965; -0.00001; -0.01471
0.00001; 81.37965; -0.00001; -0.02039
-0.00003; 81.37965; -0.00001; -0.02293
-0.00010; 81.37968; -0.00001; -0.01745
-0.00019; 81.37974; -0.00001; 0.00268
-0.00031; 81.37986; -0.00001; 0.04478
-0.00041; 81.37997; -0.00001; 0.11416
-0.00042; 81.37998; -0.00001; 0.20933
-0.00026; 81.37996; -0.00001; 0.31518
0.00020; 81.38079; -0.00001; 0.39657
0.00116; 81.38585; -0.00001; 0.39850
0.00314; 81.41036; -0.00001; 0.29750
0.01010; 81.68263; -0.00001; 0.64591
0.06063; 93.29361; -0.00001; 8.53757
0.07322; 93.00035; -0.00001; -12.00840
0.01870; 88.93966; -0.00001; -44.22658
-0.00212; 88.43240; -0.00001; -39.24745
-0.00128; 84.08047; -0.00001; -26.08723
0.00268; 82.30604; -0.00001; -17.94127
0.01340; 81.66413; -0.00001; -12.23798
0.01873; 81.95853; -0.00001; -12.95759
-0.00023; 83.17942; -0.00001; -20.44419
-0.00624; 82.79428; -0.00001; -15.55134
-0.00746; 82.11842; -0.00001; -9.57368
-0.00654; 81.68186; -0.00001; -4.77038
-0.00502; 81.48577; -0.00001; -1.57536
-0.00308; 81.40722; -0.00001; 0.38991
-0.00157; 81.38989; -0.00001; 1.19114
-0.00055; 81.38701; -0.00001; 1.30648
0.00004; 81.38535; -0.00001; 1.08801
0.00031; 81.38319; -0.00001; 0.75375
0.00036; 81.38130; -0.00001; 0.43303
0.00028; 81.38019; -0.00001; 0.19126
0.00017; 81.37976; -0.00001; 0.04686
0.00008; 81.37966; -0.00001; -0.01580
0.00005; 81.37965; -0.00001; -0.02649
0.00010; 81.37966; -0.00001; -0.01685
0.00024; 81.37978; -0.00001; -0.01624
0.00047; 81.38015; -0.00001; -0.05049
0.00073; 81.38078; -0.00001; -0.14042
0.00095; 81.38135; -0.00001; -0.29717
0.00095; 81.38137; -0.00001; -0.51276
0.00055; 81.38140; -0.00001; -0.75208
-0.00058; 81.38671; -0.00001; -0.95671
-0.00318; 81.42496; -0.00001; -1.10293
-0.01129; 81.80296; -0.00001; -1.75399
-0.12510; 133.45123; -0.00001; -30.04577
-0.12964; 117.66123; -0.00001; 16.49275
-0.05504; 99.69636; -0.00001; 70.48739
-0.14513; 119.61684; -0.00001; 38.17779
-0.16678; 130.10352; -0.00001; 67.24613
-0.09411; 127.90837; -0.00001; 118.92485
-0.08477; 119.31608; -0.00001; 113.40946
0.02007; 165.70539; -0.00000; 136.27691
-0.04006; 98.88108; -0.00001; 84.48977
-0.05075; 94.13792; -0.00001; 74.75063
0.03422; 130.65782; -0.00001; 96.15757
0.02218; 99.95075; -0.00001; 60.01606
-0.05976; 86.41400; -0.00001; 19.51804
-0.09076; 95.19686; -0.00001; 30.35090
-0.01157; 102.30897; -0.00001; 73.52156
-0.01186; 90.97290; -0.00001; 54.53141
-0.01461; 86.35037; -0.00001; 43.00058
-0.00695; 86.10746; -0.00001; 38.96927
-0.03972; 83.53172; -0.00001; 23.17356
-0.05483; 86.24385; -0.00001; 27.73186
-0.15458; 133.15082; -0.00001; 9.77767
-0.15917; 127.08784; -0.00001; 55.63739
-0.05679; 128.53970; -0.00001; 116.33648
-0.02147; 122.41501; -0.00001; 107.14680
-0.04319; 97.22018; -0.00001; 78.86396
-0.08399; 93.48285; -0.00001; 62.11122
-0.05400; 99.63226; -0.00001; 81.68299
-0.08966; 96.29734; -0.00001; 66.89981
-0.10565; 102.32515; -0.00001; 73.81841
0.01490; 147.48881; -0.00001; 120.44148
-0.03042; 95.30669; -0.00001; 73.46711
-0.08154; 91.29971; -0.00001; 52.38822
-0.05988; 95.50321; -0.00001; 72.48672
-0.04629; 96.58504; -0.00001; 75.00371
-0.05228; 92.84977; -0.00001; 67.54317
-0.06103; 92.04830; -0.00001; 64.04279
-0.08257; 94.17299; -0.00001; 60.96111
-0.04717; 100.00944; -0.00001; 80.50450
-0.04762; 95.05235; -0.00001; 72.34153
-0.08153; 93.20091; -0.00001; 59.15179
-0.07849; 96.57847; -0.00001; 70.89620
-0.06928; 98.60126; -0.00001; 78.43327
-0.06881; 98.10301; -0.00001; 78.35144
-0.00588; 116.70398; -0.00001; 95.71746
-0.04027; 90.36173; -0.00001; 63.10413
-0.03942; 90.26718; -0.00001; 61.02712
-0.02163; 92.80570; -0.00001; 62.80307
-0.02902; 87.63562; -0.00001; 51.31983
-0.06425; 87.67051; -0.00001; 38.95744
-0.08656; 93.76953; -0.00001; 44.96393
-0.07737; 95.30939; -0.00001; 63.12538
-0.07637; 96.57823; -0.00001; 69.33601
-0.00903; 113.78419; -0.00001; 91.60391
-0.08331; 91.77762; -0.00001; 49.64060
-0.10926; 101.08771; -0.00001; 58.30404
-0.02048; 119.34779; -0.00001; 101.64383
-0.10240; 97.57836; -0.00001; 57.55190
-0.12992; 109.58821; -0.00001; 68.92703
-0.00754; 145.08979; -0.00001; 125.41883
-0.08518; 96.15864; -0.00001; 73.65762
-0.10683; 102.39802; -0.00001; 76.62148
-0.00519; 137.32771; -0.00001; 118.51398
-0.11185; 99.79932; -0.00001; 61.22780
-0.14092; 114.10185; -0.00001; 74.91160
0.02992; 185.72990; -0.00000; 147.07617
-0.00727; 114.35640; -0.00001; 96.62996
-0.01310; 98.43667; -0.00001; 74.93551
0.00543; 99.10624; -0.00001; 67.21713
-0.00187; 88.92575; -0.00001; 48.17479
-0.01627; 83.75517; -0.00001; 34.69006
-0.10723; 106.21718; -0.00001; 8.22450
-0.10721; 101.66962; -0.00001; 43.67647
-0.00914; 115.82067; -0.00001; 91.62594
0.02669; 113.20701; -0.00001; 76.43573
0.03167; 98.27731; -0.00001; 49.44514
0.02869; 88.80691; -0.00001; 27.27103
0.02251; 84.09222; -0.00001; 11.56304
0.01566; 82.21254; -0.00001; 1.82828
0.00884; 81.61133; -0.00001; -3.40919
0.00339; 81.50769; -0.00001; -5.12843
-0.00086; 81.51479; -0.00001; -4.76794
-0.00424; 81.53456; -0.00001; -3.25422
-0.00715; 81.56369; -0.00001; -1.17324
-0.00891; 81.56536; -0.00001; 1.33150
-0.00909; 81.54175; -0.00001; 3.82088
-0.00569; 81.51063; -0.00001; 6.18064
0.00372; 81.82482; -0.00001; 7.89716
0.02141; 83.56505; -0.00001; 8.16666
0.04813; 88.53873; -0.00001; 5.82377
0.07982; 97.11279; -0.00001; -1.30675
0.10796; 105.86532; -0.00001; -15.43528
