# track_x; track_y
-67.34102; -15.38123
-66.36304; -15.05390
-65.40392; -14.70860
-64.46073; -14.34914
-63.53051; -13.97934
-62.61031; -13.60300
-61.69719; -13.22396
-60.78821; -12.84601
-59.88041; -12.47298
-58.97086; -12.10867
-58.05659; -11.75691
-57.13517; -11.42082
-56.20639; -11.10047
-55.27066; -10.79507
-54.32840; -10.50384
-53.38002; -10.22598
-52.42594; -9.96071
-51.46658; -9.70723
-50.50235; -9.46477
-49.53368; -9.23253
-48.56096; -9.00972
-47.58463; -8.79556
-46.60510; -8.58925
-45.62278; -8.39002
-44.63809; -8.19706
-43.65144; -8.00959
-42.66326; -7.82683
-41.67396; -7.64798
-40.68395; -7.47226
-39.69365; -7.29888
-38.70347; -7.12705
-37.71378; -6.95609
-36.72460; -6.78581
-35.73594; -6.61613
-34.74775; -6.44699
-33.76002; -6.27830
-32.77272; -6.11001
-31.78583; -5.94204
-30.79933; -5.77431
-29.81319; -5.60676
-28.82738; -5.43932
-27.84190; -5.27191
-26.85670; -5.10446
-25.87177; -4.93690
-24.88709; -4.76915
-23.90262; -4.60116
-22.91835; -4.43284
-21.93426; -4.26413
-20.95031; -4.09495
-19.96649; -3.92523
-18.98277; -3.75490
-17.99913; -3.58388
-17.01555; -3.41212
-16.03199; -3.23953
-15.04844; -3.06605
-14.06488; -2.89159
-13.08128; -2.71610
-12.09761; -2.53950
-11.11385; -2.36172
-10.12999; -2.18268
-9.14599; -2.00232
-8.16183; -1.82057
-7.17749; -1.63734
-6.19295; -1.45258
-5.20817; -1.26621
-4.22314; -1.07815
-3.23784; -0.88835
-2.25224; -0.69671
-1.26631; -0.50318
-0.28004; -0.30769
0.49760; -0.52932
