# outer_x; outer_y
-74.95782; -28.06882
-75.14240; -27.32742
-75.25560; -26.66335
-75.38841; -26.06827
-75.51759; -25.48632
-75.65909; -24.88214
-75.76106; -24.24005
-75.67621; -23.62259
-75.38359; -23.10534
-74.96615; -22.70701
-74.54120; -22.36961
-74.04014; -22.09554
-73.48223; -21.83496
-72.91022; -21.57821
-72.28745; -21.38541
-71.62751; -21.18988
-70.91641; -20.95378
-70.12584; -20.68289
-69.22923; -20.41639
-68.22507; -20.07253
-67.09647; -19.75374
-65.98943; -19.36450
-64.94889; -19.03836
-63.94878; -18.75402
-62.97629; -18.45600
-62.03460; -18.11150
-61.09905; -17.77465
-60.18034; -17.40848
-59.26117; -17.05331
-58.34167; -16.70370
-57.45181; -16.28147
-56.56907; -15.85909
-55.67730; -15.47018
-54.79449; -15.00990
-53.99004; -14.55305
-53.33657; -14.17118
-52.58461; -14.09096
-51.67710; -13.93960
-50.70337; -13.77642
-49.73206; -13.59351
-48.75745; -13.40376
-47.77861; -13.21057
-46.79765; -13.01019
-45.81591; -12.80431
-44.83120; -12.60863
-43.84587; -12.41223
-42.85950; -12.21912
-41.87169; -12.03232
-40.88429; -11.84414
-39.89718; -11.65484
-38.91102; -11.47288
-37.92974; -11.28927
-36.94910; -11.11281
-35.96854; -10.93623
-34.98471; -10.77108
-33.99775; -10.60660
-33.00902; -10.44527
-32.02026; -10.28585
-31.03056; -10.13294
-30.04247; -9.97320
-29.05303; -9.82373
-28.06543; -9.66610
-27.07983; -9.49928
-26.09369; -9.33738
-25.11006; -9.16284
-24.12673; -8.98789
-23.14295; -8.81660
-22.16141; -8.63340
-21.17865; -8.45785
-20.19504; -8.28750
-19.21056; -8.12237
-18.22595; -7.95804
-17.24429; -7.77685
-16.26047; -7.60759
-15.27148; -7.46718
-14.28869; -7.29072
-13.30710; -7.10626
-12.32640; -6.91501
-11.34527; -6.72388
-10.36742; -6.51111
-9.38786; -6.30453
-8.40568; -6.10926
-7.42204; -5.91896
-6.43603; -5.74202
-5.44991; -5.56502
-4.46720; -5.39167
-3.48127; -5.22478
-2.54908; -5.04610
-1.38036; -4.85244
-0.59592; -4.73024
3.72982; 0.82714
