# outer_x; outer_y
-52.04236; -93.60849
-52.86234; -94.16141
-53.68134; -94.70902
-54.50936; -95.23167
-55.28743; -95.67442
-55.92650; -95.99186
-56.60235; -96.24656
-57.39214; -96.53089
-58.12200; -96.75704
-58.83379; -96.91788
-59.60939; -97.06146
-60.43574; -97.17063
-61.32119; -97.23544
-62.17184; -97.32082
-63.03119; -97.29992
-63.99404; -97.29749
-64.94657; -97.32981
-65.78500; -97.34188
-66.62392; -97.25576
-67.56034; -97.15616
-68.51261; -97.08935
-69.44817; -96.95707
-70.38054; -96.83529
-71.28029; -96.68642
-72.11423; -96.52432
-72.82894; -96.34912
-73.54244; -96.12216
-74.36135; -95.82436
-75.20226; -95.48885
-75.98059; -95.16295
-76.71442; -94.81303
-77.43759; -94.40389
-78.12698; -94.03124
-78.79432; -93.58597
-79.53943; -93.06795
-80.24301; -92.55972
-80.86998; -92.06155
-81.49861; -91.50913
-82.13566; -90.93149
-82.74276; -90.33463
-83.31154; -89.73510
-83.85146; -89.11712
-84.39364; -88.44936
-84.91023; -87.77223
-85.37585; -87.10925
-85.81578; -86.41886
-86.23371; -85.70581
-86.63200; -84.94797
-87.03798; -84.14313
-87.41038; -83.34444
-87.74821; -82.53176
-88.09486; -81.68856
-88.40428; -80.84730
-88.67753; -80.04515
-88.90922; -79.24738
-89.11049; -78.43947
-89.28379; -77.58604
-89.44511; -76.69821
-89.56454; -75.89504
-89.62033; -75.08719
-89.68348; -74.21406
-89.70586; -73.43499
-89.66884; -72.65987
-89.60275; -71.79028
-89.51530; -70.99894
-89.36833; -70.22302
-89.20776; -69.38059
-89.02830; -68.66337
-88.79779; -67.96377
-88.48568; -67.12161
-88.16450; -66.27364
-87.82207; -65.45638
-87.45158; -64.61456
-87.05444; -63.76908
-86.67271; -62.96932
-86.30873; -62.28605
-85.88091; -61.60476
-85.40026; -60.83454
-84.90621; -60.10482
-84.36751; -59.40273
-83.75178; -58.65264
-83.07850; -57.90661
-82.32609; -57.22710
-81.63160; -56.50754
-80.88801; -55.84955
-80.12938; -55.22014
-79.39039; -54.56507
-78.58183; -53.96152
-77.75358; -53.37822
-77.00303; -52.73325
-76.19451; -52.12801
-75.36440; -51.51809
-74.51216; -50.88110
-73.63102; -50.18915
-72.85079; -49.32840
-72.11594; -48.31585
-71.34364; -47.17688
-70.70445; -45.90368
-70.28331; -44.54517
-70.07454; -43.12657
-69.95716; -41.75059
-69.94837; -40.48441
-70.02118; -39.28559
-70.31594; -38.12731
-70.58692; -36.97159
-70.94573; -35.86085
-71.43053; -34.87372
-71.94060; -34.01626
-72.45784; -33.19464
-72.98494; -32.29871
-73.52109; -31.36659
-73.99573; -30.41836
-74.44033; -29.47989
-74.77919; -28.57679
-75.01016; -27.75649
-75.17377; -27.03249
-75.26268; -26.39532
-75.37223; -25.83452
-75.48397; -25.29068
-75.61778; -24.73504
-75.72516; -24.14940
-75.65637; -23.58423
-75.39009; -23.11530
-75.00941; -22.76028
-74.61532; -22.44344
-74.13013; -22.16971
-73.59004; -21.90980
-73.03660; -21.65159
-72.41904; -21.44862
-71.74891; -21.23796
-71.01271; -20.98556
-70.18360; -20.69937
-69.23997; -20.41923
