# x_m,y_m,w_tr_right_m,w_tr_left_m
41.13189073,84.8044278,4.079779035,4.093925257
40.42547411,84.46593701,4.073039354,4.051663451
39.71642889,84.14029514,4.070737422,4.028098245
39.00727399,83.81317218,4.051952313,4.041320181
38.29722253,83.49882242,4.005235347,4.05483012
37.58596401,83.18649234,4.093356985,4.025102129
36.87619212,82.87439597,4.021675853,4.024025692
36.16619905,82.56510358,4.069894708,4.081736965
35.45305856,82.25394312,4.024467199,4.084051756
34.74229271,81.94990057,4.022472955,4.065788659
34.02563293,81.66293555,4.036259362,4.077086682
33.308765,81.37665225,4.098381121,4.098071568
32.59381832,81.09273856,4.083497425,4.070221753
31.87775555,80.81820343,4.070001179,4.061744124
31.15508254,80.55358881,4.000754314,4.07110249
30.43263072,80.29186526,4.000862154,4.061665838
29.70476806,80.04182651,4.061407982,4.094763472
28.97600957,79.80098892,4.076432179,4.009042198
28.24383166,79.5657197,4.004432346,4.019068448
27.5043983,79.33941214,4.033571168,4.046955314
26.76636158,79.12351889,4.057802117,4.028457661
26.02651274,78.93036844,4.027517408,4.051300082
25.27551379,78.75442627,4.017958818,4.009981547
24.51379709,78.59690277,4.078807194,4.086300147
23.75422619,78.43441519,4.06075199,4.091374506
23.00525217,78.27231717,4.048339991,4.060333339
22.24967498,78.10379913,4.014318066,4.053218423
21.49576429,77.93223419,4.075443141,4.019298564
20.73768941,77.76559204,4.076427937,4.064230656
19.97351298,77.61622217,4.044144975,4.061627542
19.21080959,77.4683688,4.008874435,4.076954653
18.44341425,77.32783408,4.045298234,4.086336009
17.68513341,77.18592581,4.088675938,4.063338648
16.91154656,77.04916376,4.002969461,4.023317276
16.14332494,76.90578885,4.040656224,4.098865812
15.37482955,76.75176682,4.012215453,4.049321864
14.60294528,76.61212729,4.08754834,4.015835894
13.83029125,76.46300958,4.051894296,4.009274292
13.05773099,76.3214725,4.035335905,4.096704543
12.28669107,76.17396008,4.099961345,4.06571289
11.48816799,76.02139963,4.008579882,4.058831623
10.71357999,75.82224493,4.041270547,4.062727924
9.91727135,75.64014978,4.013964364,4.022048153
9.143230887,75.46250565,4.046795095,4.034395185
8.376358935,75.2833356,4.06923122,4.023253929
7.609737338,75.10077255,4.052731719,4.001271015
6.854374808,74.91913364,4.041163802,4.050368823
6.089158911,74.73543301,4.097871694,4.09554063
5.327189736,74.55224641,4.037106128,4.086148438
4.564162453,74.34496178,4.013258071,4.003064688
3.800554555,74.140257,4.038411442,4.028316368
3.034287362,73.9486675,4.047567852,4.09207579
2.267408334,73.74977739,4.071773883,4.088148131
1.501457162,73.54744112,4.005726634,4.036127991
0.74123903,73.33370094,4.087015796,4.004198102
-0.028199874,73.12927773,4.068704493,4.073585009
-0.808811866,72.92996571,4.036211949,4.016959808
-1.583872398,72.73484364,4.048245779,4.075963028
-2.353331916,72.53489708,4.08254131,4.078630208
-3.126624549,72.33718033,4.060360885,4.063650019
-3.901139713,72.1420791,4.029795166,4.063267766
-4.677560809,71.94229889,4.049479764,4.085743236
-5.457281913,71.75443317,4.010756277,4.026547168
-6.240342071,71.57024323,4.093936907,4.066739481
-7.020231693,71.3885181,4.039108112,4.054823614
-7.801444839,71.21479546,4.067850135,4.09246337
-8.582187198,71.04720412,4.076198093,4.074551982
-9.366125663,70.8635789,4.012524831,4.049677308
-10.16020082,70.69519035,4.072081755,4.006624553
-10.95340366,70.55399974,4.000469824,4.032596683
-11.74776024,70.42084384,4.093142362,4.011463173
-12.54453508,70.28707272,4.044035405,4.029530141
-13.34545887,70.15900751,4.063209551,4.012858521
-14.1540056,70.03846182,4.056177552,4.0212387
-14.96340004,69.93273676,4.041527901,4.015676078
-15.77519677,69.83158908,4.073307379,4.010243493
-16.58859027,69.70770294,4.089049349,4.058392244
-17.40861382,69.5968898,4.070266491,4.034686847
-18.23418199,69.49122766,4.003759132,4.060559272
-19.06179997,69.38175626,4.072876515,4.07909697
-19.89351239,69.26687387,4.081587668,4.08947839
-20.72166864,69.15320145,4.085442702,4.066045954
-21.54385428,69.02556204,4.040861348,4.039451146
-22.37127521,68.86954013,4.016278333,4.089385212
-23.20083354,68.73993372,4.007850853,4.07065436
-24.03078938,68.61515451,4.018020728,4.018796896
-24.85161767,68.46651947,4.047598276,4.095602175
-25.65604587,68.30549826,4.051904125,4.029161768
-26.4685562,68.14083603,4.04817452,4.034812511
-27.28605618,67.97697478,4.006046177,4.00924077
-28.06527167,67.80402783,4.037971223,4.099483862
-28.8626751,67.65352097,4.021046244,4.063128813
-29.60771229,67.4561282,4.023381252,4.043614792
-30.36937113,67.2428849,4.065279327,4.050442135
-31.13571107,67.01973575,4.021946191,4.025011261
-31.87752295,66.75250652,4.09665106,4.092972661
-32.61322321,66.50016289,4.059120065,4.066144744
-33.33253349,66.23634409,4.094654604,4.031382493
-34.04902639,65.95894766,4.041052214,4.02211688
-34.73900927,65.6790825,4.044763337,4.091797566
-35.38845249,65.38224931,4.011060629,4.083736428
-36.03042514,65.08190025,4.061197978,4.087688737
-36.6467267,64.76559801,4.056180183,4.047310828
-37.25416121,64.45150195,4.055407897,4.048012698
-37.85726134,64.11876566,4.023637976,4.045613481
-38.41881114,63.76352838,4.073699398,4.027324795
-38.95280336,63.4013427,4.006563487,4.079568711
-39.47553822,63.02271004,4.051974673,4.087243413
-39.97167996,62.64251083,4.092816848,4.083510177
-40.44590951,62.24724551,4.033204082,4.098353242
-40.89624733,61.83681259,4.092689676,4.023333884
-41.32094938,61.42323289,4.085028989,4.020531744
-41.71754916,60.99801657,4.08508785,4.074039831
-42.08686763,60.55858478,4.065676757,4.011351259
-42.43008668,60.10788443,4.072309468,4.001558335
-42.74312569,59.64803519,4.095020567,4.048320634
-43.0377229,59.16831548,4.004545404,4.025314348
-43.30638483,58.69147345,4.019339075,4.056872171
-43.54409582,58.19512155,4.044237749,4.041915278
-43.76051072,57.67819112,4.045872497,4.068495626
-43.95067278,57.15136549,4.048485222,4.098252221
-44.1153572,56.61099683,4.041062742,4.00508296
-44.23913549,56.05525266,4.027805727,4.081577042
-44.33183167,55.49210988,4.015790854,4.042319254
-44.40301365,54.91465231,4.010607933,4.02721624
-44.44442669,54.33779308,4.048748658,4.031784419
-44.45109727,53.79577083,4.056993738,4.009476071
-44.43113468,53.23858127,4.007071377,4.076952848
-44.38150031,52.66899434,4.011063337,4.011446176
-44.30026611,52.08699496,4.089417658,4.074844847
-44.19214019,51.51503493,4.037807109,4.034494293
-44.06073206,50.94276869,4.020806533,4.080532999
-43.91231275,50.38742325,4.00532229,4.021272051
-43.72928954,49.86028279,4.066759962,4.080008702
-43.52579543,49.31439124,4.07738492,4.037430298
-43.29764838,48.76354076,4.017314352,4.028565078
-43.04413321,48.22742585,4.042575499,4.073874366
-42.78126578,47.71627423,4.013900693,4.005763874
-42.48641232,47.20967165,4.01313398,4.096219808
-42.16193343,46.70484813,4.079862551,4.087559996
-41.82540494,46.22362436,4.089043523,4.091138576
-41.47065466,45.74813991,4.061175039,4.05033809
-41.11893031,45.31340906,4.076476688,4.063510416
