# x_m,y_m,w_tr_right_m,w_tr_left_m
-143.394751,-15.142984,3.288451454,3.271448018
-143.879264,-15.154649,3.279072324,3.250508873
-144.364195,-15.165405,3.296415653,3.280441072
-144.848708,-15.17707,3.279004518,3.297898759
-145.333221,-15.188735,3.250849147,3.254772326
-145.817316,-15.201308,3.256042979,3.251779528
-146.30232,-15.214299,3.293135536,3.294311756
-146.787323,-15.227291,3.274214826,3.262347068
-147.271418,-15.239864,3.292242784,3.250445753
-147.756003,-15.253764,3.260470254,3.290746014
-148.240588,-15.267663,3.277614567,3.257024972
-148.725664,-15.282889,3.281494169,3.293993322
-149.210249,-15.296789,3.251599551,3.254768839
-149.693998,-15.312506,3.280735671,3.267628005
-150.179073,-15.327732,3.268120573,3.279671028
-150.66373,-15.343866,3.252476629,3.279259082
-151.14797,-15.360909,3.274478499,3.283384088
-151.632209,-15.377952,3.25962552,3.282401356
-152.117356,-15.395413,3.256154187,3.271668453
-152.601177,-15.413365,3.260274709,3.256987938
-153.085907,-15.431734,3.257325746,3.287596475
-153.570218,-15.451012,3.259453609,3.26208934
-154.054529,-15.47029,3.252132621,3.282522966
-154.53884,-15.489568,3.281759896,3.292868703
-155.023642,-15.510172,3.264093343,3.254218524
-155.507535,-15.530358,3.276929834,3.298604458
-155.992336,-15.550963,3.284758152,3.251572997
-156.47672,-15.572476,3.274955801,3.291770228
-156.961103,-15.593988,3.276790053,3.291785667
-157.445486,-15.615501,3.272259158,3.252492875
-157.92987,-15.637014,3.256196614,3.27729431
-158.413835,-15.659435,3.274517865,3.297158492
-158.8978,-15.681856,3.292649908,3.266073653
-159.382673,-15.704695,3.29369637,3.29032334
-159.86622,-15.728025,3.263514717,3.280069938
-160.351094,-15.750864,3.260423068,3.289481023
-160.834641,-15.774194,3.278248979,3.289959252
-161.319096,-15.797941,3.282015591,3.252478238
-161.80397,-15.820781,3.270851448,3.264159932
-162.288007,-15.845437,3.260298776,3.282672841
-162.771554,-15.868766,3.297396656,3.274482767
-163.25601,-15.892514,3.25410356,3.298642612
-163.740465,-15.916262,3.255285471,3.287424495
-164.224502,-15.940918,3.257102056,3.278392057
-164.708958,-15.964665,3.258323022,3.264948208
-165.193413,-15.988413,3.281047932,3.262805489
-165.677451,-16.013069,3.278685488,3.29432819
-166.161906,-16.036817,3.252603895,3.272340043
-166.645453,-16.060146,3.296560069,3.290799363
-167.129908,-16.083894,3.286433084,3.254916865
-167.613946,-16.10855,3.286892083,3.292979673
-168.098401,-16.132298,3.253170225,3.25138145
-168.582856,-16.156045,3.293022028,3.294957822
-169.066404,-16.179375,3.296720256,3.294996775
-169.550859,-16.203123,3.299219916,3.2762053
-170.035732,-16.225962,3.292946941,3.256009976
-170.51928,-16.249291,3.289277949,3.258889705
-171.003735,-16.273039,3.275668871,3.28530538
-171.48819,-16.296787,3.258880123,3.291567988
-171.971737,-16.320116,3.269929475,3.251741691
-172.456193,-16.343864,3.256696563,3.287891936
-172.940648,-16.367612,3.251544477,3.297855609
-173.425104,-16.391359,3.296957085,3.267143526
-173.909141,-16.416015,3.265065303,3.281912185
-174.393596,-16.439763,3.264776692,3.267150291
-174.877634,-16.464419,3.266646814,3.26082357
-175.361253,-16.489984,3.273353409,3.289310031
-175.84529,-16.51464,3.28240992,3.286154498
-176.329817,-16.540622,3.251261409,3.263941945
-176.814345,-16.566605,3.292110331,3.279121571
-177.297546,-16.593078,3.277951627,3.271050289
-177.781655,-16.619969,3.292704997,3.254603435
-178.266255,-16.648186,3.26739396,3.251201366
-178.749946,-16.675985,3.272301332,3.27455729
-179.234546,-16.704203,3.252711974,3.263913351
-179.717401,-16.733819,3.258855377,3.266987858
-180.201582,-16.762945,3.283140403,3.26436748
-180.685836,-16.794306,3.26654145,3.258545162
-181.169181,-16.825248,3.294924307,3.269963166
-181.653434,-16.856609,3.25590776,3.284882478
-182.13727,-16.888878,3.299420896,3.260183822
-182.620687,-16.922056,3.276999105,3.283316324
-183.104595,-16.95656,3.285345871,3.272153304
-183.587176,-16.991554,3.299974581,3.271664763
-184.071573,-17.027385,3.264392467,3.258761972
-184.554226,-17.064614,3.270726127,3.259660116
-185.037788,-17.102261,3.273241997,3.280821067
-185.520931,-17.140817,3.288197854,3.26345053
-186.004074,-17.179373,3.290910202,3.277983897
-186.48729,-17.220163,3.255011077,3.2972392
-186.970087,-17.261862,3.258905848,3.285723582
-187.453793,-17.303979,3.267981746,3.283960983
-187.935754,-17.347495,3.252835234,3.297969029
-188.418623,-17.391429,3.276094284,3.288766716
-188.901983,-17.43669,3.266792449,3.280386348
-189.384506,-17.483767,3.258783451,3.297400118
-189.867029,-17.530844,3.260447334,3.252982081
-190.349134,-17.57883,3.295257678,3.263435617
-190.831312,-17.62905,3.283769559,3.299334002
-191.313489,-17.67927,3.27342341,3.288610337
-191.795738,-17.731726,3.295606624,3.273767715
-192.277079,-17.783763,3.255200579,3.284044978
-192.759401,-17.838453,3.287277304,3.270846738
-193.240396,-17.893634,3.286813373,3.26900746
-193.722299,-17.949233,3.278093071,3.260663519
-194.204274,-18.007066,3.259209705,3.269146899
-194.684505,-18.066298,3.279860568,3.251483388
-195.165644,-18.125949,3.26499685,3.273616053
-195.647273,-18.186926,3.256706147,3.266668634
-196.128067,-18.249719,3.260630077,3.29879224
-196.608441,-18.313421,3.294747084,3.277772177
-197.088398,-18.378032,3.253572641,3.292315182
-197.568845,-18.443969,3.262124328,3.270403175
-198.049364,-18.51214,3.25268772,3.273100908
-198.528557,-18.580803,3.272086103,3.291315336
-199.00824,-18.650791,3.25066416,3.29956016
-199.488413,-18.722106,3.294859568,3.276197382
-199.967749,-18.795238,3.25983291,3.296271844
-200.446668,-18.869278,3.254668526,3.286951093
-200.925169,-18.944227,3.265368345,3.278371503
-201.404577,-19.019594,3.272802883,3.298438883
-201.88315,-19.096777,3.25508347,3.291224971
-202.361304,-19.174869,3.299769486,3.297980464
-202.840367,-19.253379,3.266604642,3.282317303
-203.318103,-19.33238,3.264867341,3.268978674
-203.79633,-19.412706,3.253102261,3.273828734
-204.274138,-19.493942,3.264912199,3.295594491
-204.751947,-19.575177,3.252317563,3.250742693
-205.229755,-19.656412,3.275271407,3.257834692
-205.708054,-19.738974,3.288071294,3.273578394
-206.185026,-19.822026,3.2815535,3.277149585
-206.662906,-19.905496,3.254494583,3.252984552
-207.140787,-19.988966,3.254043121,3.282901515
-207.617759,-20.072018,3.288862027,3.294481765
-208.095639,-20.155488,3.295256737,3.25548163
-208.573102,-20.239867,3.276688598,3.271888656
-209.050982,-20.323337,3.255457711,3.264011504
-209.528444,-20.407715,3.291290443,3.299262316
-210.005416,-20.490767,3.266904886,3.280437935
-210.483297,-20.574237,3.264698653,3.26268746
-210.960759,-20.658616,3.287315671,3.256630736
-211.438149,-20.740759,3.250516831,3.277250245
-211.91603,-20.82423,3.252422367,3.291390197
-212.39391,-20.9077,3.283395806,3.291850314
-212.870883,-20.990752,3.280173399,3.291667432
-213.349181,-21.073313,3.276305123,3.260185772
-213.826153,-21.156365,3.286485472,3.277220885
-214.304452,-21.238927,3.285362674,3.293747136
-214.781424,-21.321979,3.289068853,3.256050004
-215.259723,-21.404541,3.264398849,3.292817538
-215.737603,-21.488011,3.284626599,3.294988801
-216.214575,-21.571063,3.277833492,3.260893256
-216.692874,-21.653625,3.26982604,3.253848954
-217.169846,-21.736677,3.253079533,3.273710758
-217.647726,-21.820147,3.289008777,3.291751373
-218.125189,-21.904525,3.266879193,3.273469675
-218.603069,-21.987995,3.280393295,3.270688497
-219.080531,-22.072374,3.287062702,3.275137313
-219.557085,-22.156334,3.255240662,3.256271998
-220.034548,-22.240713,3.256394419,3.256614266
-220.51201,-22.325091,3.277477005,3.293523768
-220.989054,-22.410378,3.27426147,3.280147509
-221.467007,-22.496083,3.294523784,3.263265086
-221.944051,-22.58137,3.289948014,3.293240129
-222.420677,-22.667565,3.286717054,3.252905473
-222.898211,-22.754179,3.252566594,3.272887694
-223.374837,-22.840374,3.253644265,3.286110482
-223.851954,-22.927896,3.254426373,3.266949958
-224.32907,-23.015417,3.289917543,3.270060993
-224.805768,-23.103848,3.297150407,3.276348988
-225.282466,-23.192278,3.284185779,3.294711786
-225.759164,-23.280708,3.256604148,3.288918033
-226.235444,-23.370046,3.286136227,3.25346838
-226.711724,-23.459385,3.255517674,3.263939226
-227.188004,-23.548723,3.255874643,3.268968492
-227.664774,-23.639389,3.282035896,3.293233627
-228.140636,-23.729635,3.266440711,3.270998018
-228.617406,-23.820301,3.282690601,3.261993874
-229.09285,-23.911456,3.287456573,3.279882726
-229.569202,-24.003029,3.279159287,3.27397022
-230.045554,-24.094603,3.287001616,3.294927375
-230.521906,-24.186176,3.261741346,3.296735462
-230.99784,-24.278658,3.286747877,3.290894342
-231.472866,-24.370722,3.298529926,3.285445449
-231.949708,-24.463622,3.293346515,3.287161029
-232.425224,-24.557012,3.254311726,3.294985489
-232.901158,-24.649494,3.268321831,3.25326199
-233.376674,-24.742884,3.26845994,3.266795559
-233.851771,-24.837183,3.284251424,3.250216754
-234.327287,-24.930573,3.279897082,3.29140478
-234.803293,-25.02529,3.289468197,3.275371769
-235.278809,-25.11868,3.268382646,3.268308122
-235.754815,-25.213396,3.260301393,3.261331986
-236.229913,-25.307695,3.254333327,3.276741585
-236.705501,-25.40332,3.288596696,3.264474243
-237.180598,-25.497619,3.260283726,3.253418545
-237.656186,-25.593244,3.269413582,3.254248537
-238.130866,-25.688451,3.277588927,3.253416973
-238.606872,-25.783168,3.261447663,3.270490825
-239.08246,-25.878793,3.282097031,3.256169069
-239.556721,-25.974908,3.274224019,3.27215083
-240.032309,-26.070533,3.257592276,3.294946987
-240.507897,-26.166158,3.289096598,3.26768195
-240.983066,-26.262692,3.255030316,3.256008906
-241.458654,-26.358317,3.264703317,3.278455551
-241.932916,-26.454432,3.261868651,3.293751636
-242.408085,-26.550966,3.276543613,3.267428749
-242.883255,-26.647499,3.254574937,3.25209605
-243.358007,-26.744941,3.270265771,3.257116986
-243.833176,-26.841475,3.255242312,3.253829642
-244.307928,-26.938917,3.255614198,3.287026329
-244.783588,-27.036777,3.289221395,3.272826256
-245.25834,-27.134218,3.264578516,3.283412466
-245.733091,-27.23166,3.280176672,3.284962304
-246.207843,-27.329102,3.298221133,3.278567861
-246.683085,-27.427871,3.27162425,3.281434667
-247.157418,-27.526221,3.28473761,3.293888196
-247.631752,-27.624571,3.287904964,3.283117587
-248.106575,-27.724248,3.271632116,3.293770681
-248.580491,-27.823507,3.282774902,3.273375851
-249.055314,-27.923183,3.255487753,3.257066801
-249.530138,-28.02286,3.296687992,3.253406723
-250.004053,-28.122119,3.25937304,3.28571212
-250.478459,-28.222704,3.263308942,3.265399301
-250.952864,-28.323289,3.289891513,3.283558199
-251.426852,-28.424783,3.274380189,3.282621042
-251.900839,-28.526276,3.288447913,3.276552442
-252.374827,-28.62777,3.269800337,3.285755352
-252.848814,-28.729263,3.26364694,3.275240531
-253.323292,-28.832083,3.251861732,3.274399968
-253.796861,-28.934485,3.283664746,3.274891915
-254.27043,-29.036887,3.271478223,3.296798778
-254.74449,-29.140616,3.272586962,3.269464084
-255.217641,-29.243926,3.280492858,3.255857258
-255.691282,-29.348563,3.252970165,3.262021178
-256.164924,-29.4532,3.265790572,3.284245425
-256.637656,-29.557418,3.288636107,3.291962681
-257.11088,-29.662964,3.284821649,3.298507232
-257.584103,-29.768509,3.256266609,3.260758481
-258.057326,-29.874054,3.256507573,3.288017167
-258.530549,-29.979599,3.254617617,3.279205142
-259.003354,-30.086053,3.250391015,3.270147579
-259.476159,-30.192506,3.271155469,3.275502017
-259.949873,-30.299378,3.282778659,3.274782211
-260.422678,-30.405832,3.286146126,3.282568417
-260.895901,-30.511377,3.276560465,3.287185307
-261.368706,-30.61783,3.255440897,3.265097673
-261.841511,-30.724284,3.281588319,3.254480597
-262.314735,-30.829829,3.256324993,3.291298274
-262.78754,-30.936283,3.256715165,3.26947935
-263.260763,-31.041828,3.254929705,3.288765243
-263.733986,-31.147373,3.257101362,3.258968455
-264.207627,-31.25201,3.258412565,3.25546806
-264.681269,-31.356647,3.259812446,3.295257917
-265.154002,-31.460866,3.265873989,3.29381755
-265.628061,-31.564594,3.26582145,3.299989628
-266.101212,-31.667904,3.260878165,3.293212734
-266.57569,-31.770725,3.262552092,3.251843876
-267.049259,-31.873126,3.29464612,3.277234122
-267.523247,-31.97462,3.285161161,3.299880809
-267.997652,-32.075205,3.277786897,3.275550408
-268.471567,-32.174464,3.259221683,3.293675609
-268.946391,-32.274141,3.260601542,3.253511074
-269.420725,-32.372491,3.25386734,3.299376937
-269.896385,-32.470351,3.295690021,3.296135671
-270.370646,-32.566466,3.285335761,3.278213046
-270.846234,-32.662091,3.277889448,3.271573103
-271.32224,-32.756808,3.265671449,3.266892228
-271.797338,-32.851107,3.258310178,3.286036171
-272.273271,-32.943588,3.281124863,3.250682778
-272.749205,-33.03607,3.299396737,3.26870301
-273.225067,-33.126317,3.258521601,3.296134261
-273.701837,-33.216982,3.262889613,3.277323982
-274.178117,-33.306321,3.269839966,3.273694343
-274.654816,-33.394751,3.253699738,3.274826866
-275.131514,-33.483181,3.284204803,3.265448554
-275.609048,-33.569795,3.270119417,3.297541878
-276.085674,-33.65599,3.29914176,3.299099664
-276.562718,-33.741277,3.270109199,3.275678155
-277.040181,-33.825655,3.281033597,3.299629491
-277.517643,-33.910034,3.25771849,3.272792185
-277.995942,-33.992595,3.26906726,3.271302044
-278.473332,-34.074739,3.258056699,3.260660739
-278.95114,-34.155974,3.287905622,3.259662474
-279.428949,-34.237209,3.293555556,3.291637712
-279.907175,-34.317536,3.267538837,3.286331855
-280.38582,-34.396955,3.284276785,3.276487285
-280.863974,-34.475047,3.264707432,3.291454037
-281.342129,-34.553139,3.276531465,3.275593722
-281.820701,-34.630322,3.291621169,3.277598092
-282.299274,-34.707506,3.27987451,3.260664245
-282.778683,-34.782872,3.266765567,3.279391031
-283.256765,-34.858729,3.264961251,3.257138161
-283.736592,-34.933188,3.272629627,3.252611176
-284.215511,-35.007228,3.271132283,3.284165396
-284.694847,-35.08036,3.267980316,3.280427974
-285.173694,-35.152165,3.27791596,3.260982797
-285.653449,-35.224389,3.287127268,3.270313997
-286.133132,-35.294377,3.271216739,3.281495397
-286.612814,-35.364366,3.271467789,3.277765381
-287.092497,-35.434355,3.256243638,3.256378953
-287.573016,-35.502526,3.251221701,3.258459917
-288.052627,-35.57028,3.264509263,3.250049971
-288.533074,-35.636217,3.265876029,3.270908124
-289.013521,-35.702154,3.282684507,3.274424284
-289.493478,-35.766764,3.297846796,3.257993442
-289.974761,-35.830885,3.296786544,3.283341929
-290.455136,-35.894587,3.272894317,3.250896018
-290.935439,-35.956054,3.26202392,3.255983768
-291.417068,-36.017031,3.288194897,3.297606265
-291.898207,-36.076681,3.287966369,3.298792699
-292.379346,-36.136331,3.287032403,3.251545727
-292.860413,-36.193747,3.287184417,3.274694092
-293.341898,-36.250254,3.255296021,3.293136106
-293.823802,-36.305852,3.284078022,3.262143808
-294.305215,-36.360125,3.273163029,3.291713508
-294.787046,-36.413488,3.26060816,3.29067956
-295.268805,-36.464617,3.254925937,3.281448655
-295.750982,-36.514838,3.291178724,3.25011191
-296.23316,-36.565058,3.258750487,3.268986197
-296.716173,-36.613462,3.258178495,3.295220285
-297.198278,-36.661448,3.283299361,3.284017583
-297.680383,-36.709433,3.294719469,3.268941157
-298.163397,-36.757837,3.27582791,3.281597736
-298.645502,-36.805822,3.285135115,3.262163476
-299.128516,-36.854226,3.257679519,3.278570654
-299.609785,-36.904028,3.297672853,3.299086439
-300.091962,-36.954249,3.277044204,3.292484101
-300.574211,-37.006704,3.283986695,3.264172209
-301.056042,-37.060068,3.251828151,3.284122883
-301.537946,-37.115667,3.290460193,3.267906227
-302.019013,-37.173082,3.287430944,3.299346338
-302.499734,-37.233641,3.256009351,3.254199315
-302.981363,-37.294618,3.276252258,3.262515294
-303.462156,-37.357412,3.266291681,3.290567331
-303.942949,-37.420205,3.277322472,3.254221155
-304.422834,-37.482581,3.269944038,3.276562698
-304.904463,-37.543558,3.270754669,3.290031149
-305.38553,-37.600973,3.259036888,3.286941162
-305.867433,-37.656572,3.262769337,3.257083149
-306.348774,-37.708609,3.251026789,3.271894713
-306.831298,-37.755686,3.296183781,3.267519019
-307.315003,-37.797803,3.282684994,3.273924875
-307.798493,-37.833216,3.296630679,3.27937017
-308.281766,-37.861923,3.258175618,3.257290285
-308.766567,-37.882528,3.296054863,3.29526653
-309.250662,-37.895101,3.289732894,3.282009712
-309.735449,-37.901388,3.27886971,3.258146979
-310.220928,-37.901388,3.27200178,3.27829553
-310.705845,-37.897826,3.262880687,3.296580807
-311.1902,-37.890703,3.28759732,3.289155094
-311.674972,-37.882672,3.261433474,3.284284357
-312.159673,-37.872406,3.253209354,3.273310964
-312.644445,-37.864375,3.288366476,3.263015905
-313.129218,-37.856343,3.283560109,3.278463409
-313.614135,-37.852782,3.285760626,3.262438533
-314.098706,-37.852364,3.282103041,3.26596508
-314.583493,-37.85865,3.270952415,3.295540112
-315.068424,-37.869407,3.269538104,3.294261002
-315.552663,-37.88645,3.290807005,3.289729471
-316.037464,-37.907054,3.265871393,3.29629049
-316.521012,-37.930384,3.290726989,3.258941998
-317.005539,-37.956366,3.289453676,3.275877057
-317.489158,-37.981931,3.292613195,3.281350266
-317.973686,-38.007913,3.275281831,3.295659117
-318.457723,-38.032569,3.281783069,3.283198413
-318.942106,-38.054082,3.297544721,3.269459641
-319.425927,-38.072033,3.272198208,3.287000379
-319.910931,-38.085025,3.253000941,3.290881743
-320.395718,-38.091311,3.293337495,3.28001724
-320.880288,-38.090893,3.281559437,3.254249853
-321.365061,-38.082862,3.267753683,3.2961179
-321.849545,-38.065891,3.299850164,3.252679891
-322.334722,-38.042634,3.261208575,3.276351248
-322.817937,-38.01407,3.282622554,3.255942664
-323.301845,-37.97922,3.280249532,3.26900715
-323.78519,-37.940808,3.269362272,3.290641627
-324.267554,-37.899744,3.257109358,3.262204796
-324.750265,-37.855536,3.251256749,3.294221133
-325.233394,-37.81042,3.271055613,3.28563234
-325.716523,-37.765303,3.259205014,3.268907422
-326.198325,-37.720677,3.286288763,3.262445981
-326.681944,-37.676888,3.268518134,3.262642687
-327.165217,-37.636241,3.292078004,3.28836218
-327.648145,-37.598738,3.286711485,3.252493094
-328.131634,-37.564796,3.278551294,3.284264428
-328.615267,-37.535324,3.258842753,3.281013906
-329.099809,-37.506271,3.297869201,3.287334231
-329.583025,-37.477707,3.263266102,3.298862782
-330.067567,-37.448653,3.296229045,3.269195676
-330.550638,-37.41562,3.26118852,3.26301028
-331.034055,-37.379443,3.26867819,3.293873477
-331.517746,-37.337889,3.254375017,3.290304799
-331.999405,-37.288793,3.282005827,3.273056054
-332.481683,-37.231175,3.259030844,3.254548084
-332.961438,-37.164691,3.252252555,3.278213441
-333.439924,-37.086613,3.286158674,3.259369144
-333.916233,-36.996525,3.267371882,3.276584479
-334.389874,-36.893099,3.283030841,3.267751666
-334.859449,-36.774591,3.26919343,3.265739175
-335.325795,-36.639185,3.281367325,3.286337073
-335.785277,-36.485207,3.251082491,3.275788643
-336.237405,-36.311332,3.295528499,3.289532245
-336.680292,-36.114487,3.290027933,3.260224629
-337.112118,-35.893837,3.287292374,3.283905304
-337.530161,-35.648127,3.290655641,3.252624277
-337.930786,-35.375685,3.269165316,3.290058618
-338.311758,-35.076582,3.280863962,3.283928432
-338.675457,-34.755217,3.278774743,3.297300447
-339.019718,-34.413897,3.276502585,3.254577907
-339.345524,-34.055274,3.263753488,3.295421919
-339.655672,-33.682838,3.262431448,3.275497652
-339.95065,-33.297915,3.272581939,3.280745178
-340.231441,-32.903158,3.261385641,3.26580356
-340.498044,-32.498568,3.290222479,3.253874374
-340.74955,-32.083727,3.299305212,3.292530703
-340.982816,-31.658287,3.251499598,3.257226345
-341.193373,-31.222394,3.27678321,3.26852429
-341.378005,-30.773467,3.254353861,3.281119572
-341.531896,-30.314792,3.290104572,3.299877595
-341.650505,-29.844279,3.299457245,3.275867207
-341.729505,-29.366543,3.253347313,3.299525561
-341.768479,-28.882491,3.296969918,3.261326723
-341.771204,-28.398267,3.250908877,3.269900259
-341.741732,-27.914633,3.284191931,3.284828434
-341.68237,-27.433754,3.289186824,3.253232038
-341.598497,-26.955902,3.276706878,3.287383079
-341.49151,-26.482823,3.294267973,3.271020022
-341.365461,-26.015281,3.294950245,3.290565871
-341.222095,-25.551877,3.281296881,3.268980264
-341.065464,-25.093375,3.25689345,3.265953391
-340.89466,-24.639358,3.26089008,3.299302553
-340.714152,-24.18968,3.259107054,3.285909045
-340.523031,-23.743925,3.252090993,3.270659168
-340.32486,-23.301529,3.255347083,3.254931512
-340.119638,-22.862492,3.280822174,3.286727956
-339.910436,-22.424927,3.296983051,3.281865315
-339.698164,-21.98925,3.267722787,3.253692094
-339.483238,-21.554554,3.270531455,3.256025408
-339.269639,-21.119367,3.299217471,3.29907981
-339.057366,-20.68369,3.297278959,3.274839971
-338.848164,-20.246125,3.283832234,3.251120683
-338.644269,-19.806598,3.299415113,3.252691577
-338.442118,-19.365673,3.288341569,3.25704369
-338.243947,-18.923277,3.266834963,3.294673716
-338.048429,-18.4799,3.283119093,3.273291004
-337.855563,-18.035543,3.262208264,3.278042837
-337.663535,-17.58937,3.264775363,3.274722817
-337.473323,-17.144032,3.284008919,3.253389274
-337.283947,-16.696878,3.276392342,3.294882327
-337.095061,-16.251051,3.270579676,3.264428265
-336.906594,-15.804315,3.280131911,3.263452341
-336.718126,-15.357579,3.287526003,3.279709709
-336.528332,-14.911333,3.279176659,3.273793951
-336.337212,-14.465578,3.277589626,3.268415552
-336.145673,-14.02073,3.279178531,3.282780555
-335.953226,-13.575465,3.275590996,3.29691002
-335.760361,-13.131108,3.254129636,3.281021259
-335.567914,-12.685843,3.285978507,3.264142005
-335.375049,-12.241486,3.299807806,3.260259063
-335.18351,-11.796639,3.267726715,3.271956704
-334.99239,-11.350883,3.298562941,3.251362511
-334.801688,-10.90422,3.267322438,3.293809217
-334.612802,-10.458392,3.294327193,3.280504612
-334.425661,-10.011166,3.272734743,3.260179619
-334.240265,-9.562541,3.270671364,3.275995841
-334.057104,-9.113844,3.260886603,3.252691215
-333.876595,-8.664167,3.256282729,3.293109372
-333.697414,-8.213999,3.26544573,3.272146733
-333.521303,-7.761942,3.286305222,3.277400458
-333.347427,-7.309814,3.289143604,3.278343042
-333.175296,-6.856287,3.284689381,3.28401975
-333.006727,-6.402197,3.250490113,3.268568929
-332.838994,-5.946291,3.292160667,3.253911435
-332.674404,-5.490731,3.2961166,3.272817536
-332.511558,-5.033772,3.288547711,3.25239219
-332.351856,-4.577159,3.252132993,3.28691285
-332.193409,-4.117821,3.268909307,3.251900077
-332.038104,-3.658829,3.285216981,3.297712216
-331.884127,-3.199347,3.286475652,3.287118617
-331.732802,-2.738884,3.261213854,3.296872478
-331.582804,-2.277931,3.263452737,3.275668199
-331.435459,-1.815998,3.283651558,3.26204524
-331.28944,-1.353575,3.27387461,3.262998264
-331.144748,-0.890661,3.281185821,3.287948708
-331.002291,-0.427675,3.261822247,3.299667138
-330.860252,0.036219,3.258856188,3.267835287
-330.720447,0.500186,3.291482169,3.287642892
-330.580643,0.964152,3.288346083,3.255502425
-330.442584,1.429517,3.296723914,3.279852261
-330.305433,1.894464,3.255394445,3.27152976
-330.16919,2.358993,3.259111375,3.286535901
-330.033365,2.82443,3.254954764,3.263058809
-329.898867,3.290357,3.27448819,3.254740384
-329.764369,3.756285,3.259662267,3.272548174
-329.63078,4.221794,3.294794579,3.282003726
-329.497608,4.688211,3.254954482,3.256601941
-329.365763,5.155119,3.252208279,3.272641121
-329.234827,5.621609,3.277864758,3.28260998
-329.105216,6.088589,3.288624753,3.291349917
-328.976024,6.556477,3.265597003,3.265403845
-328.848649,7.023529,3.258949124,3.270118179
-328.721692,7.491489,3.266947784,3.294211566
-328.596062,7.95994,3.260507282,3.285028976
-328.471758,8.428881,3.275507626,3.262093615
-328.348362,8.897403,3.295318216,3.287991591
-328.226293,9.366416,3.281446197,3.264546287
-328.106877,9.83641,3.255076694,3.263871936
-327.987461,10.306403,3.269542738,3.25030539
-327.869371,10.776887,3.252730831,3.268735557
-327.75219,11.246952,3.275064146,3.271846639
-327.635009,11.717018,3.271586059,3.265214923
-327.518246,12.187992,3.299878017,3.264543017
-327.401065,12.658057,3.290580129,3.262125815
-327.282975,13.128541,3.274282583,3.296834181
-327.163559,13.598534,3.294722388,3.293009512
-327.043725,14.067619,3.25687733,3.269861413
-326.920748,14.53705,3.269500246,3.273970955
-326.796444,15.005991,3.296367811,3.278249805
-326.669487,15.473952,3.295874692,3.274480969
-326.539877,15.940932,3.285678701,3.263490582
-326.40894,16.407421,3.280916869,3.299487007
-326.276677,16.873421,3.267164395,3.259183785
-326.143923,17.340747,3.296801366,3.293082836
-326.01166,17.806746,3.256238702,3.251631629
-325.880724,18.273236,3.286529268,3.266597901
-325.751114,18.740216,3.282323872,3.28743735
-325.623248,19.208594,3.291657599,3.282218323
-325.499434,19.676208,3.269914111,3.258461898
-325.37911,20.14662,3.28749111,3.297610255
-325.263255,20.617176,3.291761026,3.277163512
-325.152289,21.088784,3.26612302,3.262570674
-325.047955,21.562843,3.277613081,3.278928615
-324.949417,22.037537,3.298956457,3.29577383
-324.856676,22.512866,3.277465427,3.294779826
-324.76924,22.990155,3.26652118,3.274125331
-324.686275,23.467589,3.280973578,3.272136999
-324.608197,23.946075,3.268031829,3.265587748
-324.53459,24.424705,3.287825477,3.252765689
-324.464053,24.905224,3.270695037,3.287689589
-324.397568,25.384979,3.274617255,3.256597374
-324.333737,25.865714,3.284737162,3.267796106
-324.27214,26.346522,3.298636694,3.269793548
-324.212778,26.827401,3.266387748,3.294276061
-324.154742,27.308771,3.291890159,3.251061977
-324.098942,27.790213,3.286953611,3.292204036
-324.044468,28.272145,3.297708723,3.264403532
-323.989994,28.754077,3.251596131,3.262517144
-323.937755,29.236081,3.267843449,3.274418982
-323.884189,29.717595,3.283132692,3.286451806
-323.833276,30.20009,3.264075078,3.260130805
-323.781037,30.682094,3.261519153,3.26081381
-323.728798,31.164098,3.285556428,3.298816726
-323.676559,31.646103,3.281228646,3.27966179
-323.622993,32.127617,3.279530433,3.265220179
-323.569846,32.610039,3.283021898,3.298385144
-323.514954,33.091063,3.252377734,3.294798492
-323.459153,33.572505,3.26743924,3.259501274
-323.401118,34.053874,3.272567029,3.250089966
-323.343082,34.535244,3.26204525,3.285588188
-323.282812,35.016542,3.285752251,3.293386339
-323.222123,35.496931,3.292809115,3.255915395
-323.160945,35.978647,3.264075385,3.251951149
-323.09893,36.458546,3.286552541,3.279909726
-323.036424,36.939772,3.256888145,3.280215675
-322.974827,37.420579,3.291836139,3.275821621
-322.914557,37.901877,3.256930086,3.25037537
-322.854287,38.383175,3.279410469,3.284446668
-322.794925,38.864054,3.26830784,3.297301019
-322.736889,39.345424,3.290337977,3.293676823
-322.68018,39.827284,3.275189039,3.255663823
-322.626615,40.308798,3.274479717,3.267728467
-322.573958,40.789894,3.293852436,3.262096842
-322.523045,41.272388,3.267657091,3.278016665
-322.474367,41.754955,3.272472178,3.280636355
-322.426598,42.237103,3.298176514,3.265040455
-322.37792,42.71967,3.25211489,3.289907086
-322.329243,43.202236,3.298647917,3.289782081
-322.279238,43.684313,3.259460342,3.289054613
-322.226999,44.166317,3.283356015,3.267554922
-322.171199,44.647759,3.279321981,3.252714868
-322.113163,45.129129,3.283755621,3.285435231
-322.050658,45.610354,3.268051102,3.299646422
-321.984173,46.090109,3.281013921,3.258123824
-321.914545,46.57021,3.290557544,3.255678317
-321.842264,47.049331,3.250962874,3.295643771
