# x_m,y_m,w_tr_right_m,w_tr_left_m
122.1733546,-70.18759768,4.028749817,4.077148515
121.8420966,-70.70276309,4.009111346,4.076478756
121.5406366,-71.24201808,4.057620938,4.042106935
121.2344027,-71.7656455,4.068336324,4.005681318
120.9126718,-72.27486064,4.054659311,4.0585747
120.6037355,-72.78356878,4.042572884,4.017415524
120.2832285,-73.2843925,4.064444278,4.072861066
119.9641486,-73.77913335,4.064761763,4.053429105
119.6496249,-74.27373805,4.067901675,4.025306429
119.3337228,-74.75395813,4.063578671,4.091705675
119.0077933,-75.22729507,4.094517411,4.075819453
118.6654358,-75.67791926,4.020893492,4.088703073
118.3375155,-76.13310242,4.07092817,4.006879817
118.0201818,-76.58611781,4.023623058,4.01835282
117.6766512,-77.01931803,4.011939625,4.073707265
117.3196492,-77.42523865,4.060730394,4.069671485
116.9828647,-77.8471489,4.04501377,4.077699291
116.6379209,-78.25368785,4.045872549,4.050190342
116.2845758,-78.63695801,4.066194475,4.042549683
115.9383291,-78.982913,4.077028551,4.061123713
115.5866979,-79.36441757,4.035021801,4.085577189
115.2171394,-79.7236525,4.06620096,4.067079711
114.8412999,-80.07315008,4.041615859,4.052359204
114.4232783,-80.38582387,4.084192915,4.029881541
114.0179092,-80.68993912,4.083291682,4.070396908
113.5854278,-80.98792409,4.025644099,4.038161088
113.1441379,-81.27611415,4.061346074,4.0567685
112.6837478,-81.5410348,4.058224916,4.088786096
112.2266771,-81.79855331,4.054073934,4.084294929
111.7721996,-82.04832194,4.086994103,4.089879856
111.3015949,-82.29359294,4.026477903,4.093900309
110.8334271,-82.55954681,4.031807408,4.081543516
110.3501073,-82.80839147,4.011921454,4.000135783
109.8483211,-83.03321915,4.093982947,4.00030907
109.3457963,-83.26223246,4.064555187,4.008746882
108.8363732,-83.49060338,4.047946322,4.026072735
108.3272015,-83.71492243,4.063931696,4.002279867
107.8023999,-83.92862681,4.054471611,4.042408482
107.2773735,-84.15215424,4.064731148,4.034106497
106.7516527,-84.37640935,4.054388593,4.054135393
106.207023,-84.59403183,4.072104662,4.092616908
105.648321,-84.81052617,4.052249531,4.029849945
105.0956552,-85.01678248,4.099370462,4.033808479
104.5328876,-85.21463114,4.021867663,4.085948011
103.971055,-85.42220764,4.010579827,4.034047831
103.4083662,-85.64334793,4.010969746,4.01381204
102.8308516,-85.84093959,4.006359137,4.050779896
102.2539639,-86.0534432,4.040458,4.085665648
101.6797943,-86.28058339,4.044837291,4.038431362
101.1089545,-86.50405665,4.036581618,4.069569093
100.5302619,-86.71329376,4.076350464,4.062790418
99.94970545,-86.92414271,4.062789638,4.045038815
99.36691661,-87.14691615,4.077198039,4.047361794
98.78313766,-87.36865356,4.093285357,4.094970635
98.18656769,-87.61374781,4.097274085,4.008349756
97.5902095,-87.84117462,4.019202835,4.027982892
96.98328893,-88.07098175,4.01388742,4.044700731
96.36357356,-88.30931646,4.069626634,4.058757126
95.7735969,-88.54922511,4.009382003,4.087763414
95.1786854,-88.78335551,4.05254044,4.046910052
94.5812292,-89.00542526,4.053034422,4.043741848
93.97920654,-89.20552353,4.086113981,4.074618494
93.38355428,-89.42948176,4.048485333,4.046791047
92.78921071,-89.65963043,4.039345636,4.086082735
92.18933268,-89.88022486,4.067143114,4.046651201
91.59218872,-90.08644725,4.074125794,4.049810449
91.00212011,-90.31053716,4.052005247,4.048743065
90.41877462,-90.53385854,4.034771267,4.022946877
89.82553594,-90.72824641,4.014999725,4.008555223
89.23545166,-90.9198466,4.058609207,4.006738331
88.66253006,-91.11453608,4.026214532,4.088839093
88.10282221,-91.31139765,4.004445409,4.023316769
87.53720856,-91.52071833,4.075493327,4.086159576
86.97593012,-91.73507482,4.024278536,4.071173509
86.42221476,-91.94460943,4.044240231,4.087281299
85.87006388,-92.15612345,4.068779609,4.093800201
85.32005605,-92.35588481,4.035922821,4.013968928
84.76853383,-92.54623637,4.073634007,4.039390014
84.22230128,-92.73954803,4.039470748,4.098056283
83.67812286,-92.94064163,4.068341587,4.064479403
83.13660848,-93.1355454,4.070404743,4.089640978
82.59646184,-93.33491735,4.044230541,4.048223041
82.06351374,-93.52332911,4.001957762,4.001409308
81.52219421,-93.71261322,4.033085788,4.062288034
80.99827718,-93.89302709,4.04243095,4.023109536
80.46941767,-94.07069219,4.027027042,4.052743396
79.95287816,-94.25000066,4.01970538,4.072499196
79.45193929,-94.4267012,4.082172118,4.060741579
78.92101313,-94.60796956,4.042992141,4.058836645
78.39438919,-94.80171616,4.088777095,4.043343484
77.87547058,-95.01532796,4.0391183,4.024417289
77.35480006,-95.22915502,4.076911439,4.042896035
